episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_cost,eval_fill,eval_feasible
256,93440,528.6,-2381265.4383238875,-2091951.5662853934,0.8785135806856248,58153.84811592102,1133248.7556152344,581538.4801177979,142870.0,251482.05269050598,272126.1535949707,2381265.442018509,0.28886717910829346,0.0005897181451808521,0.0038564581635383596,0.03804405371805555,0.6922259330749512,,0.010820000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
257,93805,529.2,-2312556.3003544924,-2105605.3958905176,0.8805341785938151,56828.81605052948,1121802.0423583984,568288.1657485962,139515.0,252995.85258984566,229955.2498474121,2312556.3105442524,0.28886717910829346,0.0005897181451808521,0.0038564581635383596,0.03804405371805555,0.6922259330749512,,0.010820000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
258,94170,529.8,-1973684.9621295806,-2099424.567314508,0.8994386621731782,33822.09643530846,1250181.4915771484,338220.96438741684,96840.0,148483.0052947998,139959.49703025818,1973684.9582896233,0.28886717910829346,0.0005897181451808521,0.0038564581635383596,0.03804405371805555,0.6922259330749512,,0.010820000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
259,94535,535.0,-2334075.023540788,-2110664.6199392397,0.8787598811549465,58088.44450092316,1128117.7475585938,580884.4389781952,142115.0,227932.20875549316,255025.62424468994,2334075.019536972,0.31935506039544154,0.0006252235147449506,0.004010116843825304,0.054833593533227316,0.6980668306350708,,0.010712000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
260,94900,535.6,-1959432.0239794648,-2104261.087050538,0.9135121375362499,36522.008073329926,1165703.5227050781,365220.07899570465,120285.0,205064.41823673248,103159.00523376465,1959432.02517128,0.31935506039544154,0.0006252235147449506,0.004010116843825304,0.054833593533227316,0.6980668306350708,,0.010712000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
261,95265,540.3,-1863229.9088114956,-2078889.5194299407,0.9008581607811674,29743.543184041977,1269394.868774414,297435.43018627167,90345.0,97995.4436135292,108059.16695022583,1863229.9095244408,0.3009935539019735,0.0006694556543248167,0.0038104140908935256,0.04255651741435653,0.6966086626052856,,0.01064,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
262,95630,541.0,-1949422.7986352257,-2071275.4409976036,0.9100905353936021,37814.12262415886,1142847.0499267578,378141.2258925438,121530.0,167119.53389406204,139784.98560333252,1949422.7953166962,0.3009935539019735,0.0006694556543248167,0.0038104140908935256,0.04255651741435653,0.6966086626052856,,0.01064,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
263,95995,541.5,-1978558.5899372608,-2067287.691633862,0.9095169686240167,38891.50702905655,1148600.1303710938,388915.06816864014,132115.0,193597.4402526617,115330.95169067383,1978558.5904830694,0.3009935539019735,0.0006694556543248167,0.0038104140908935256,0.04255651741435653,0.6966086626052856,,0.01064,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
264,96360,547.1,-1999951.5322194484,-2064566.079763069,0.9078799862712449,39352.28806471825,1149268.6977539062,393522.88199424744,130655.0,195263.56293988228,131241.38980865479,1999951.5324966908,0.3187075606302211,0.0007529606908447979,0.005273651656400608,0.04482108001646243,0.6583644151687622,,0.010532000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
265,96725,547.8,-2143803.9098946634,-2070056.596561987,0.8875260438645624,51226.37579584122,1128731.9602050781,512263.75929260254,136380.0,197244.49671316147,169183.68962097168,2143803.905831814,0.3187075606302211,0.0007529606908447979,0.005273651656400608,0.04482108001646243,0.6583644151687622,,0.010532000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
266,97090,548.5,-1937822.669936766,-2065730.979695329,0.9144481973099424,36020.217693805695,1153088.8347167969,360202.1773262024,124050.0,188865.20699977875,111616.45406341553,1937822.6731061935,0.3187075606302211,0.0007529606908447979,0.005273651656400608,0.04482108001646243,0.6583644151687622,,0.010532000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
267,97455,553.3,-1960041.9850921812,-2045732.1481653005,0.9116076393710189,38154.297288417816,1145934.1381835938,381542.9726409912,133475.0,177394.94900774956,121694.92741394043,1960041.987246275,0.3355424388458854,0.0007099517707549813,0.004481265419407895,0.059391155446830546,0.6748956441879272,,0.010424000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
268,97820,553.9,-1945898.345355714,-2040928.2532618463,0.9120297931218659,36995.25471115112,1144291.6162109375,369952.5453033447,122615.0,170945.36316156387,138093.8204612732,1945898.3451371193,0.3355424388458854,0.0007099517707549813,0.004481265419407895,0.059391155446830546,0.6748956441879272,,0.010424000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
269,98185,554.4,-2352992.4246691684,-2057993.1705158323,0.8731250674932407,59435.19650745392,1129059.6177978516,594351.9642028809,143145.0,212555.98671722412,273879.8575897217,2352992.426307678,0.3355424388458854,0.0007099517707549813,0.004481265419407895,0.059391155446830546,0.6748956441879272,,0.010424000000000001,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
270,98550,558.8,-1924751.3827787186,-2054331.660752992,0.9114827837407022,37302.30565547943,1152519.8175048828,373023.0557670593,126470.0,172962.05546474457,99776.45108032227,1924751.379817009,0.3454409923992659,0.0008337394911474181,0.004732901585827533,0.06616464874854214,0.680191159248352,,0.010316,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
271,98915,559.4,-1922577.5114238835,-2051595.0088361576,0.9125312801742027,36779.80946826935,1146763.9938964844,367798.0950012207,123310.0,156731.84835267067,127973.5840549469,1922577.5213053226,0.3454409923992659,0.0008337394911474181,0.004732901585827533,0.06616464874854214,0.680191159248352,,0.010316,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
272,99280,560.0,-1937700.6751164538,-2045511.1612767056,0.907905745031104,38883.57586169243,1131111.5886230469,388835.75941085815,121335.0,147335.7500576973,149082.5696630478,1937700.66775465,0.3454409923992659,0.0008337394911474181,0.004732901585827533,0.06616464874854214,0.680191159248352,,0.010316,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
273,99645,565.0,-1951801.216061145,-2040678.7901875484,0.9082169784600771,39305.16114425659,1134753.670288086,393051.6122779846,130945.0,169084.84117364883,123966.09014892578,1951801.2138886452,0.3173025650413413,0.0005292102905992866,0.002849110386849038,0.039827981277516016,0.6063954830169678,,0.010208,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
274,100010,565.6,-1901944.5369280367,-2036869.6519949331,0.905114028061221,40490.69080543518,1107551.2595214844,404906.90753364563,111065.0,123847.03054821491,154574.3399810791,1901944.537584424,0.3173025650413413,0.0005292102905992866,0.002849110386849038,0.039827981277516016,0.6063954830169678,,0.010208,-2102600.9424837115,1947449.4382878542,0.9061069304509232,
275,100375,571.0,-2295025.9082221612,-2051326.8571705266,0.877732814539819,58035.70905208588,1111851.7739257812,580357.0902023315,141765.0,181215.18542075157,279836.8557548523,2295025.9053037167,0.32495940751151037,0.000781521350578068,0.005737304689031781,0.058280203540466334,0.6885493993759155,,0.010136000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,True
276,100740,571.5,-2009768.5762998047,-2032752.0140693225,0.9096874683808145,38924.52050280571,1157625.322631836,389245.2060165405,134165.0,195754.59383392334,132978.4533996582,2009768.575881958,0.32495940751151037,0.000781521350578068,0.005737304689031781,0.058280203540466334,0.6885493993759155,,0.010136000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
277,101105,572.1,-1881523.8736333027,-2011200.3927332629,0.9006040481039296,35887.70359969139,1174668.0556640625,358877.0352783203,100575.0,114593.0888966322,132810.69621658325,1881523.8760555983,0.32495940751151037,0.000781521350578068,0.005737304689031781,0.058280203540466334,0.6885493993759155,,0.010136000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
278,101470,576.9,-1963913.597654485,-2010711.8245095082,0.9094221013283904,39017.06389808655,1147440.9309082031,390170.638420105,133245.0,176463.34044265747,116593.68714523315,1963913.5969161987,0.31011326454187693,0.0005114285121108926,0.002876415585648685,0.052155865846495876,0.6820636987686157,,0.010028,-2036989.2474038396,1873213.516782403,0.9032231716348154,
279,101835,577.5,-1883438.5586784016,-1988180.001266389,0.8997976614406539,32866.868059158325,1222151.6225585938,328668.68457603455,95760.0,103823.77176117897,133034.48513031006,1883438.5640261173,0.31011326454187693,0.0005114285121108926,0.002876415585648685,0.052155865846495876,0.6820636987686157,,0.010028,-2036989.2474038396,1873213.516782403,0.9032231716348154,
280,102200,578.0,-1884940.4327141843,-1984455.4217031251,0.9059244025490116,37013.00898551941,1144808.4505615234,370130.0883178711,107640.0,131098.4474890232,131263.4505558014,1884940.4369242191,0.31011326454187693,0.0005114285121108926,0.002876415585648685,0.052155865846495876,0.6820636987686157,,0.010028,-2036989.2474038396,1873213.516782403,0.9032231716348154,
281,102565,582.5,-1865309.9126343997,-1984559.4218942705,0.922400083015963,32738.240976810455,1140288.7580566406,327382.4111671448,121015.0,148042.20350837708,128581.53568649292,1865309.9084186554,0.2822738909407666,0.0007163264980064062,0.004823918929966902,0.03340224600642135,0.7224456071853638,,0.00992,-2036989.2474038396,1873213.516782403,0.9032231716348154,
282,102930,583.1,-2473485.7875071308,-2010762.5713378661,0.8630641665408583,35296.03268909454,1477552.533203125,352960.3268928528,100780.0,255449.1728541851,286743.7562637329,2473485.789213896,0.2822738909407666,0.0007163264980064062,0.004823918929966902,0.03340224600642135,0.7224456071853638,,0.00992,-2036989.2474038396,1873213.516782403,0.9032231716348154,
283,103295,583.6,-1891299.8917664,-2006399.6364293229,0.9181963091851517,34442.13515853882,1145416.50390625,344421.351064682,125805.0,163359.1986284256,112297.83904266357,1891299.8926420212,0.2822738909407666,0.0007163264980064062,0.004823918929966902,0.03340224600642135,0.7224456071853638,,0.00992,-2036989.2474038396,1873213.516782403,0.9032231716348154,
284,103660,588.9,-1901578.938591031,-2001481.006747902,0.9183370466127538,34649.836111068726,1140628.0950927734,346498.36178970337,120170.0,165046.17515468597,129236.30805969238,1901578.9400968552,0.291498097934221,0.0006316867279804827,0.003451431007737196,0.033940826787760385,0.6792218685150146,,0.009812000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
285,104025,589.5,-1863174.256516505,-1987449.5240789936,0.8998459749540533,32283.54827928543,1228090.1361083984,322835.4826812744,93750.0,92207.62816929817,126291.01164245605,1863174.258601427,0.291498097934221,0.0006316867279804827,0.003451431007737196,0.033940826787760385,0.6792218685150146,,0.009812000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
286,104390,590.2,-1855771.8748381292,-1983346.9843240618,0.8958627695004339,31242.210522174835,1242194.494140625,312422.10454273224,90065.0,75356.14845311642,135734.12781715393,1855771.8749536276,0.291498097934221,0.0006316867279804827,0.003451431007737196,0.033940826787760385,0.6792218685150146,,0.009812000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
287,104755,595.6,-1864703.3347577471,-1978580.0518073402,0.9146785668670826,36307.08540534973,1113196.1361083984,363070.8535041809,116755.0,139454.5859889984,132226.7579755783,1864703.333577156,0.2565178304518524,0.0005629919631150857,0.004026714127241193,0.02220960027587257,0.736402153968811,,0.009704,-2036989.2474038396,1873213.516782403,0.9032231716348154,
288,105120,596.2,-1947694.3587846786,-1978669.852478788,0.9090328765851123,38962.76539969444,1139400.7426757812,389627.65604782104,131075.0,172282.9000248909,115308.0587387085,1947694.3574872017,0.2565178304518524,0.0005629919631150857,0.004026714127241193,0.02220960027587257,0.736402153968811,,0.009704,-2036989.2474038396,1873213.516782403,0.9032231716348154,
289,105485,601.1,-1907842.5405804676,-1956412.358274353,0.9109278489418007,37788.86008644104,1142973.6547851562,377888.602432251,128010.0,145934.4228565693,113035.86265563965,1907842.5427296162,0.3169237100764325,0.0005622441355482902,0.003464280513167308,0.04900799549527859,0.6640669107437134,,0.009632000000000002,-2036989.2474038396,1873213.516782403,0.9032231716348154,
290,105850,601.9,-1808978.5909781628,-1950623.7186843255,0.8962511245449848,30437.01508998871,1240110.3599853516,304370.1465854645,88410.0,67352.51248955727,108735.5654964447,1808978.584556818,0.3169237100764325,0.0005622441355482902,0.003464280513167308,0.04900799549527859,0.6640669107437134,,0.009632000000000002,-2036989.2474038396,1873213.516782403,0.9032231716348154,
291,106215,602.5,-1843518.6326286523,-1946670.774744564,0.9007712211847709,35241.99385523796,1166073.424194336,352419.93764686584,98290.0,94979.57314133644,131755.70266914368,1843518.637651682,0.3169237100764325,0.0005622441355482902,0.003464280513167308,0.04900799549527859,0.6640669107437134,,0.009632000000000002,-2036989.2474038396,1873213.516782403,0.9032231716348154,
292,106580,607.4,-1854276.9771631681,-1942499.5898468993,0.8903750197119483,33300.012887239456,1218299.2135009766,333000.12933921814,90005.0,66603.78102493286,146368.85171699524,1854276.9755821228,0.23456719752989316,0.0006604898246797873,0.005000331950692558,0.020302474180138426,0.7677923440933228,,0.009524000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
293,106945,608.1,-1899358.0861780136,-1939877.4333527428,0.9093215875940371,38329.13017511368,1099479.49609375,383291.3044128418,117155.0,113377.12843954563,186055.1618156433,1899358.0907617807,0.23456719752989316,0.0006604898246797873,0.005000331950692558,0.020302474180138426,0.7677923440933228,,0.009524000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
294,107310,608.8,-1823253.7088865517,-1935942.8919506688,0.9121689786341719,36965.96894836426,1109192.1970214844,369659.6896247864,119580.0,119076.66842150688,105745.16013717651,1823253.7152049541,0.23456719752989316,0.0006604898246797873,0.005000331950692558,0.020302474180138426,0.7677923440933228,,0.009524000000000001,-2036989.2474038396,1873213.516782403,0.9032231716348154,
295,107675,614.4,-1906563.1869078784,-1916519.7558849547,0.9054303028839527,40013.28997707367,1114841.0583496094,400132.8991088867,124825.0,137245.86045861244,129518.3720779419,1906563.1899950504,0.2959462600319009,0.0006880720384287997,0.0038444117495888158,0.03000046327514084,0.6869580745697021,,0.009416,-2036989.2474038396,1873213.516782403,0.9032231716348154,
296,108040,615.1,-1874099.555158039,-1909736.3048278664,0.9084343419996073,39182.684805870056,1105708.2263183594,391826.8493423462,128675.0,130359.69584536552,117529.78074645996,1874099.552252531,0.2959462600319009,0.0006880720384287997,0.0038444117495888158,0.03000046327514084,0.6869580745697021,,0.009416,-2036989.2474038396,1873213.516782403,0.9032231716348154,
297,108405,615.8,-1843303.6440789085,-1907825.293350147,0.9103146314799713,38042.201506614685,1107098.7253417969,380422.0134048462,126775.0,120756.20206832886,108251.70206451416,1843303.642879486,0.2959462600319009,0.0006880720384287997,0.0038444117495888158,0.03000046327514084,0.6869580745697021,,0.009416,-2036989.2474038396,1873213.516782403,0.9032231716348154,
298,108770,621.1,-1804502.1954797134,-1899854.7232414081,0.8805225441749808,30878.470548152924,1240363.439819336,308784.7035961151,83200.0,34107.526166796684,138046.5167942047,1804502.1863764524,0.29500759471403926,0.0005101032087814497,0.003494262692248939,0.05557275901695615,0.6633025407791138,,0.009308,-2036989.2474038396,1873213.516782403,0.9032231716348154,
299,109135,621.7,-1846115.4654443602,-1897988.5685797061,0.904587189655452,40175.28122615814,1081245.4633789062,401752.8137664795,119875.0,94656.24835330248,148585.9386062622,1846115.4641049504,0.29500759471403926,0.0005101032087814497,0.003494262692248939,0.05557275901695615,0.6633025407791138,,0.009308,-2036989.2474038396,1873213.516782403,0.9032231716348154,
300,109500,623.5,-1838667.946161286,-1895674.9442520614,0.9060605901516504,39729.794607162476,1090134.6204833984,397297.94443130493,117835.0,95560.130651474,137840.24913787842,1838667.9447040558,0.29500759471403926,0.0005101032087814497,0.003494262692248939,0.05557275901695615,0.6633025407791138,,0.009308,-1955939.8011631544,1786435.3254855871,0.8985186180286487,True
301,109865,629.6,-1795389.5874417631,-1892178.9279924296,0.9055799585530168,40049.67688035965,1062244.8728027344,400496.7717971802,114640.0,82656.83246922493,135351.11185455322,1795389.5889236927,0.27546707423109756,0.00044904802627187515,0.0028408117451410937,0.028936644721972316,0.7041453123092651,,0.009200000000000002,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
302,110230,630.2,-1844373.877650559,-1860723.332499601,0.9064326447418147,39633.54104232788,1097726.9282226562,396335.41052246094,125525.0,104365.6026506424,120420.93408203125,1844373.8754777908,0.27546707423109756,0.00044904802627187515,0.0028408117451410937,0.028936644721972316,0.7041453123092651,,0.009200000000000002,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
303,110595,634.8,-1833461.4972983496,-1857831.4127761987,0.8893631395316485,37726.505598545074,1139301.5032958984,377265.0535964966,95590.0,61395.305278778076,159909.6277961731,1833461.4899673462,0.27746856761606115,0.0004909502645923089,0.003262971573349205,0.03794358763843775,0.7132903337478638,,0.009128,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
304,110960,635.4,-1799144.7877387754,-1852709.7052335858,0.8954237169838768,35751.389298439026,1142032.7819824219,357513.89217185974,94145.0,65079.35080957413,140373.75903701782,1799144.7840008736,0.27746856761606115,0.0004909502645923089,0.003262971573349205,0.03794358763843775,0.7132903337478638,,0.009128,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
305,111325,635.9,-2237028.1615608027,-1871402.4004858,0.8721139909746445,60804.170307159424,1064656.2004394531,608041.7022476196,138650.0,129585.70871776342,296094.5450668335,2237028.1564716697,0.27746856761606115,0.0004909502645923089,0.003262971573349205,0.03794358763843775,0.7132903337478638,,0.009128,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
306,111690,640.6,-1743896.3428833236,-1865808.62388806,0.8885040370191385,30736.203610897064,1197028.6291503906,307362.0376968384,84645.0,35561.20371890068,119299.47642707825,1743896.346993208,0.25864963194257334,0.0004337957720724118,0.00296823601360972,0.04352194492362047,0.7212310433387756,,0.00902,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
307,112055,641.2,-1782948.1374454396,-1861720.864022445,0.8929525437134808,38567.057550907135,1094401.5213623047,385670.57165527344,96125.0,55601.18176007271,151149.85698509216,1782948.131762743,0.25864963194257334,0.0004337957720724118,0.00296823601360972,0.04352194492362047,0.7212310433387756,,0.00902,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
308,112420,641.7,-1804377.8061443474,-1854555.0363904282,0.9017880287072382,41658.08080339432,1048904.5541992188,416580.8062400818,113270.0,77386.96585178375,148235.47221374512,1804377.7985048294,0.25864963194257334,0.0004337957720724118,0.00296823601360972,0.04352194492362047,0.7212310433387756,,0.00902,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
309,112785,646.2,-2222242.9921840513,-1870275.0589706071,0.8683218762561692,62502.73325061798,1041456.3293457031,625027.3315811157,137710.0,120304.23518967628,297745.09440231323,2222242.9905188084,0.2705880952508826,0.000480488626492029,0.0029403954241914968,0.04247242158376857,0.7179410457611084,,0.008912,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
310,113150,646.8,-1789878.597278573,-1869320.0592856277,0.9022120966914182,42301.09121322632,1024213.2056884766,423010.91316604614,111090.0,79174.80368733406,152389.6702785492,1789878.592820406,0.2705880952508826,0.000480488626492029,0.0029403954241914968,0.04247242158376857,0.7179410457611084,,0.008912,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
311,113515,647.4,-1812502.143178023,-1867769.2348130965,0.8927363866059963,43396.92723417282,1038485.9217529297,433969.2706298828,104510.0,59581.083361148834,175955.87047576904,1812502.1462197304,0.2705880952508826,0.000480488626492029,0.0029403954241914968,0.04247242158376857,0.7179410457611084,,0.008912,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
312,113880,652.0,-1856307.9680533432,-1867870.7843576048,0.8937986949472096,45541.668437957764,1027181.2158203125,455416.68294143677,108435.0,72500.21271455288,192774.8519897461,1856307.9634660482,0.2697108560486844,0.000488142982392578,0.002843756425902125,0.0347209220850154,0.7425202131271362,,0.008804000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
313,114245,652.6,-2186063.5331929163,-1882206.05670835,0.8664858917205873,63949.78649902344,1023177.626953125,639497.8670578003,137415.0,110588.68150901794,275384.3619232178,2186063.537443161,0.2697108560486844,0.000488142982392578,0.002843756425902125,0.0347209220850154,0.7425202131271362,,0.008804000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
314,114610,653.2,-1746802.515661076,-1878383.4970470765,0.882692010188708,34001.838154792786,1149261.7214355469,340018.3843688965,86420.0,33243.549088835716,137858.85019683838,1746802.5050901175,0.2697108560486844,0.000488142982392578,0.002843756425902125,0.0347209220850154,0.7425202131271362,,0.008804000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
315,114975,657.8,-2227235.0634961263,-1894417.0908764887,0.863815539659996,63942.008741140366,1060542.7373046875,639420.0855236053,139100.0,115825.3551132679,272346.8811187744,2227235.059060335,0.27284312718792963,0.0005222433169125763,0.0024780808813183717,0.05087575086049343,0.7121546864509583,,0.008696,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
316,115340,658.3,-1841170.5482184845,-1892770.640529511,0.9041268087384845,40575.356132507324,1073315.7985839844,405753.5626754761,124645.0,95328.01375365257,142128.17542266846,1841170.5504357815,0.27284312718792963,0.0005222433169125763,0.0024780808813183717,0.05087575086049343,0.7121546864509583,,0.008696,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
317,115705,658.9,-1814239.6420153137,-1891317.4404263315,0.9048551683791478,40000.59982037544,1065177.365234375,400006.0002307892,121270.0,90370.46989536285,137415.79608917236,1814239.6314496994,0.27284312718792963,0.0005222433169125763,0.0024780808813183717,0.05087575086049343,0.7121546864509583,,0.008696,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
318,116070,663.4,-1718755.4392662689,-1887030.1026156594,0.8915006051117057,32287.249930858612,1151458.4913330078,322872.4977416992,87215.0,29712.247951984406,127497.19626617432,1718755.4332928658,0.30497795735534866,0.00040955874891024954,0.0024031254257639184,0.06611225562856386,0.6722543239593506,,0.008588000000000002,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
319,116435,664.0,-1743053.4584577281,-1881877.002266328,0.8990321457956402,39724.69159030914,1046433.9512939453,397246.91824150085,102440.0,53480.91520309448,143451.6748123169,1743053.4595508575,0.30497795735534866,0.00040955874891024954,0.0024031254257639184,0.06611225562856386,0.6722543239593506,,0.008588000000000002,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
320,116800,669.2,-1831169.559978714,-1881502.0829571993,0.9039571684370659,40582.51430559158,1069969.1263427734,405825.1403541565,117995.0,86413.2114777565,150967.0795288086,1831169.557703495,0.24779571632021352,0.000353107607512165,0.00238786664129676,0.03120934102978361,0.7491880655288696,,0.008516000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
321,117165,669.9,-1781108.8908777894,-1880788.0481290005,0.9001425996350093,40191.70493030548,1062343.049194336,401917.04780197144,104190.0,62403.68405914307,150255.107131958,1781108.8881874084,0.24779571632021352,0.000353107607512165,0.00238786664129676,0.03120934102978361,0.7491880655288696,,0.008516000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
322,117530,670.6,-1778389.1240529844,-1877488.8104491215,0.9074397904929434,39881.787711143494,1043917.560546875,398817.877784729,128565.0,83558.1263217926,123530.55912780762,1778389.1237812042,0.24779571632021352,0.000353107607512165,0.00238786664129676,0.03120934102978361,0.7491880655288696,,0.008516000000000001,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
323,117895,676.2,-2207889.212397325,-1896210.19620407,0.8696127269086167,61144.85094165802,1067887.7744140625,611448.5137329102,138255.0,122015.53832161427,268282.3864746094,2207889.2129431963,0.2819398327877647,0.0004037709170102301,0.002515290914743673,0.061294863490681896,0.6959485411643982,,0.008408,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
324,118260,677.0,-2107803.047850046,-1911643.1092096337,0.8745706660417598,59267.36716461182,1037043.3175048828,592673.6725234985,134080.0,113215.1721944809,230790.88466644287,2107803.046889305,0.2819398327877647,0.0004037709170102301,0.002515290914743673,0.061294863490681896,0.6959485411643982,,0.008408,-1955939.8011631544,1786435.3254855871,0.8985186180286487,
325,118625,679.3,-1765308.298465575,-1888057.116054872,0.8819833640574961,33933.32333254814,1157760.6134033203,339333.2344818115,85610.0,40242.80591773987,142361.64890670776,1765308.3027095795,0.2819398327877647,0.0004037709170102301,0.002515290914743673,0.061294863490681896,0.6959485411643982,,0.008408,-1957011.1507025296,1786288.3635505438,0.8970627779064713,True
326,118990,685.0,-2137453.5387710175,-1907734.975849257,0.8730702409403532,60814.33230113983,1035497.3588867188,608143.3211193085,136980.0,111168.43502521515,245664.42148590088,2137453.5365171432,0.2707749569886609,0.00039503912179689475,0.002189234683388158,0.06356506534901105,0.6934751272201538,,0.0083,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
327,119355,685.8,-1715971.0418256444,-1904386.1210682676,0.8960259898872032,36326.23170518875,1078028.9681396484,363262.3184967041,95590.0,37010.33647727966,142079.4260673523,1715971.0491809845,0.2707749569886609,0.00039503912179689475,0.002189234683388158,0.06356506534901105,0.6934751272201538,,0.0083,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
328,119720,686.5,-1761939.8815894702,-1902264.2248405237,0.9097870846143757,37934.89177131653,1062405.5678710938,379348.9171028137,121400.0,76156.55442607403,122628.84834289551,1761939.887742877,0.2707749569886609,0.00039503912179689475,0.002189234683388158,0.06356506534901105,0.6934751272201538,,0.0083,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
329,120085,692.1,-1749595.5548432462,-1878631.8529734835,0.9068217350680947,39372.103133916855,1040059.3914794922,393721.0336456299,116750.0,62158.7544362545,136906.3748779297,1749595.5544393063,0.27068594411799785,0.0003932445130742149,0.0018409595144667516,0.05159740904836278,0.7223318815231323,,0.008192000000000001,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
330,120450,692.8,-1743552.0815558045,-1876315.527187345,0.906037062329756,39679.421022892,1045938.8471679688,396794.2072792053,115610.0,70604.96839380264,114604.06001281738,1743552.082853794,0.27068594411799785,0.0003932445130742149,0.0018409595144667516,0.05159740904836278,0.7223318815231323,,0.008192000000000001,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
331,120815,693.5,-1809212.341472748,-1876151.0371020809,0.9035877461911462,41715.46115350723,1046970.5649414062,417154.61011505127,129910.0,81980.9951043129,133196.16583251953,1809212.33599329,0.27068594411799785,0.0003932445130742149,0.0018409595144667516,0.05159740904836278,0.7223318815231323,,0.008192000000000001,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
332,121180,698.9,-1744722.0067811199,-1870571.7390384697,0.8920823866817379,36107.722569704056,1113004.3598632812,361077.2237148285,91955.0,44822.891053676605,133862.53078842163,1744722.005420208,0.2794515443475623,0.0004082018661536399,0.0022141306054484296,0.05515624695506535,0.6980241537094116,,0.008084000000000001,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
333,121545,699.6,-1813235.1433974328,-1851930.3195486963,0.9060057697533586,39851.10977458954,1071583.342163086,398511.0984725952,124570.0,92016.2927441597,126554.4090423584,1813235.1424221992,0.2794515443475623,0.0004082018661536399,0.0022141306054484296,0.05515624695506535,0.6980241537094116,,0.008084000000000001,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
334,121910,705.4,-1820437.096987497,-1855612.0486150167,0.9086997317894723,39253.08951282501,1071692.1489257812,392530.8949661255,126880.0,99783.24091076851,129550.81046295166,1820437.095265627,0.2614576189141524,0.0005026562665941464,0.002810294168547874,0.05858898559879316,0.706652045249939,,0.008012,-1957011.1507025296,1786288.3635505438,0.8970627779064713,
