total_cost,holding_cost,stockout_cost,ordering_cost,overflow_cost,service_penalty_shaping,fill_rate,stockout_units,demand_units,n_order_events,avg_inventory,inventory_std,episode,policy
1454277.571779251,637148.6983032227,647159.2490539551,163325.0,6644.624422073364,496497.2196960449,0.8122701457360056,64715.92493057251,344729.0,32665,1745.6128720636236,642.5875668353132,17,Newsvendor
1450153.4399795532,635408.654296875,646462.7546691895,161265.0,7017.0310134887695,570370.7742462158,0.8098331330279782,64646.275592803955,339945.0,32253,1740.8456282106165,641.8688838167601,18,Newsvendor
1451271.519857645,675243.1845703125,614386.9642944336,155400.0,6241.370992898941,521149.07580566406,0.8123482122208281,61438.696533203125,327408.0,31080,1849.9813275898973,720.7547439067566,19,Newsvendor
1460993.5024757423,661938.4633178711,631841.6495666504,160870.0,6343.389591220766,579209.7185821533,0.8138137521186228,63184.16508102417,339360.0,32174,1813.530036487318,742.7414381403536,20,Newsvendor
1448350.8433515728,690828.5469360352,600745.5210876465,152110.0,4666.775327891111,590116.7699432373,0.8101369984197178,60074.55233001709,316410.0,30422,1892.6809505096853,745.6534392189649,21,Newsvendor
1479392.0170125961,655285.2662353516,655960.6829528809,161380.0,6766.0678243637085,638271.9366607666,0.8069062573287428,65596.06841659546,339711.0,32276,1795.3020992749357,723.2062678299791,22,Newsvendor
1443083.549413681,680373.6214599609,603289.0647277832,153915.0,5505.86322593689,508264.1385650635,0.8122933833556065,60328.90658950806,321400.0,30783,1864.037319068386,722.6773075885284,23,Newsvendor
1468336.9544653893,665302.3723754883,639133.9843139648,157165.0,6735.597775936127,555619.565246582,0.809890185801751,63913.398654937744,336192.0,31433,1822.7462256862693,745.982682562468,24,Newsvendor
1468719.0765509605,665653.653503418,636768.8373413086,159700.0,6596.585706233978,532292.0300292969,0.8120644596308015,63676.88359451294,338823.0,31940,1823.7086397353917,746.4976423756117,25,Newsvendor
1454963.4655144215,664523.7482299805,626846.5548095703,157620.0,5973.162474870682,534299.584526062,0.8138131159213495,62684.65538406372,336676.0,31524,1820.6130088492616,735.0903575150876,26,Newsvendor
1444444.7390284538,657340.4440307617,622196.0158691406,157985.0,6923.279128551483,514860.05352783203,0.8153211375852758,62219.601499557495,336907.0,31597,1800.9327233719498,731.7724617234436,27,Newsvendor
1469513.664367199,654211.8568115234,652010.0626831055,157155.0,6136.744872570038,573232.3770446777,0.8060959686745972,65201.00614929199,336254.0,31431,1792.3612515384204,709.662442668003,28,Newsvendor
1460540.2050812244,659364.767578125,638762.8858032227,156920.0,5492.551699876785,548028.456237793,0.8100005689800613,63876.2887134552,336192.0,31384,1806.4788152825342,732.2565806449663,29,Newsvendor
