total_cost,holding_cost,stockout_cost,ordering_cost,overflow_cost,service_penalty_shaping,fill_rate,stockout_units,demand_units,n_order_events,avg_inventory,inventory_std,episode,policy
1787349.769337654,781475.0177001953,883054.6676940918,93755.0,29065.083943367004,1751144.564956665,0.7469293313529645,88305.46683502197,348936.0,18751,2141.02744575396,556.6774891775983,25,EOQ
1783204.050069809,779787.5920410156,880528.9363098145,93475.0,29412.521718978882,1726221.6261291504,0.7469577201113795,88052.89342880249,347977.0,18695,2136.404361756207,551.1823145056374,26,EOQ
1779711.7318646908,780682.8923339844,876789.9322509766,93470.0,28768.907279729843,1720458.020324707,0.7482752775359656,87678.99325561523,348313.0,18694,2138.85723927119,545.4926706476446,27,EOQ
1797524.8619146347,778919.1114501953,895215.945526123,93200.0,30189.804938316345,1768066.5389404297,0.7426386706953351,89521.59423065186,347844.0,18640,2134.0249628772476,551.8284943669616,28,EOQ
1793344.688760519,786723.8190917969,882731.1031494141,93120.0,30769.76651930809,1730777.9725646973,0.7462264172774684,88273.11056137085,347842.0,18624,2155.4077235391696,565.8265073629033,29,EOQ
1528605.7090644836,841555.0065917969,524594.0749969482,146080.0,16376.627475738525,367279.77473449707,0.8398899803583787,52459.40749549866,327646.0,29216,2305.630155046019,736.8070182178989,0,"(s,S)"
1488923.4351494312,769758.5993652344,551010.9516906738,151415.0,16738.884093523026,353737.10247802734,0.842515204452288,55101.095235824585,349882.0,30283,2108.927669493793,621.96592688436,1,"(s,S)"
1517797.4431052208,810036.8326416016,539372.6482086182,150140.0,18247.962255001068,307924.7180480957,0.845158251223753,53937.26508522034,348338.0,30028,2219.2789935386345,741.3579943328807,2,"(s,S)"
1525228.1576149464,829373.8839111328,529718.2865142822,147525.0,18610.987189531326,337930.3430175781,0.8420712531706178,52971.82854652405,335416.0,29505,2272.257216194884,717.1438135889899,3,"(s,S)"
1516982.570772171,798260.0865478516,549849.8077697754,150215.0,18657.676454544067,374573.87881469727,0.8425946881743849,54984.98093223572,349321.0,30043,2187.0139357475387,719.487333874543,4,"(s,S)"
1529447.6977245808,803705.3341674805,558758.330368042,148575.0,18409.033189058304,398878.8077392578,0.8382642119489728,55875.833112716675,345476.0,29715,2201.932422376659,717.0316082379771,5,"(s,S)"
1512054.0460412502,796512.6538085938,548925.2681732178,149345.0,17271.124059438705,358440.42795562744,0.8412997074303216,54892.52679634094,345888.0,29869,2182.2264487906677,714.2624539399006,6,"(s,S)"
1545030.3358819485,859274.3603515625,521980.87606811523,145805.0,17970.099462270737,335892.6553955078,0.8410354166328897,52198.08748817444,328363.0,29161,2354.176329730308,790.4316861351974,7,"(s,S)"
1524590.9813539982,814462.2703857422,546245.0218200684,147395.0,16488.689148187637,392391.9008178711,0.839238513530851,54624.50244140625,339786.0,29479,2231.4034805088827,706.249804762905,8,"(s,S)"
1510370.2777352333,791677.1430664062,546889.3352966309,150585.0,21218.799372196198,340532.94662475586,0.8434421820854343,54688.93351173401,349321.0,30117,2168.9784741545377,716.1706588329965,9,"(s,S)"
1522692.582408607,804208.3029785156,549875.7831115723,150550.0,18058.496318519115,368492.85482788086,0.8422847537521775,54987.57831954956,348651.0,30110,2203.310419119221,712.0797552037753,10,"(s,S)"
1528583.2013692856,837120.1208496094,524596.1583862305,147390.0,19476.92213344574,344672.2245788574,0.8434588043522331,52459.6158618927,335117.0,29478,2293.479783149615,724.2554784710619,11,"(s,S)"
1542578.6523131132,803476.2556152344,569371.6368713379,150685.0,19045.759826540947,408998.93771362305,0.836874960738258,56937.16370391846,349040.0,30137,2201.304809904752,741.2194501283524,12,"(s,S)"
1542926.8638671637,845932.0266113281,534490.8447265625,145795.0,16708.992529273033,470620.0028076172,0.8369684315092852,53449.08457183838,327845.0,29159,2317.6219907159675,767.270980427699,13,"(s,S)"
1513382.9083275795,796895.2406005859,548972.134979248,149175.0,18340.532747745514,335615.6049041748,0.842262077061905,54897.21384429932,348028.0,29835,2183.274631782427,699.7332876953182,14,"(s,S)"
1521062.2626624107,795428.1240234375,557321.1186828613,149370.0,18943.019956111908,345552.6794128418,0.8396908652653717,55732.11192703247,347654.0,29874,2179.2551343107875,710.6534521970918,15,"(s,S)"
1523126.1848311424,803749.4373779297,550757.6205444336,149920.0,18699.126908779144,368228.08306884766,0.8417904167774368,55075.76190185547,348119.0,29984,2202.0532530902183,739.1691375536028,16,"(s,S)"
1490561.5734450817,772601.2414550781,550432.1104431152,152275.0,15253.221546888351,313734.5184173584,0.8449355972281012,55043.21105194092,354970.0,30455,2116.715730013913,607.6364234729282,17,"(s,S)"
1490338.1264493465,778056.9538574219,542202.8744049072,151445.0,18633.29818701744,373299.22216796875,0.8450755974627451,54220.28747558594,349979.0,30289,2131.6628872806077,647.9015173123371,18,"(s,S)"
