episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
575,209875,545.4,-1276134.570664096,-1209608.9267248306,0.9213035250363285,44916.56367397308,933794.7504882812,30311.139100074768,82395.0,2554.761486276984,227078.91604614258,1276134.5671207756,0.19137325588809817,0.0005110755695759986,0.0042933413918179114,0.008823916793947941,0.9772237539291382,,0.009704,-1301873.168982389,0.840409942522441
576,210240,546.7,-1164567.3577433233,-1201850.2458820273,0.8548799487009441,61520.26383781433,777556.484375,43626.951723098755,121730.0,3445.484630584717,218208.43713760376,1164567.3578662872,0.17965074844266238,0.00045197297970987977,0.004017077000370543,0.009314641834383732,0.9771613478660583,,0.009650000000000002,-1301873.168982389,0.840409942522441
577,210605,547.4,-1174186.69067964,-1194776.938617623,0.9030813351069411,58865.54889297485,779653.5928955078,38201.06575393677,98335.0,977.1573352813721,257019.8751335144,1174186.6911182404,0.17965074844266238,0.00045197297970987977,0.004017077000370543,0.009314641834383732,0.9771613478660583,,0.009650000000000002,-1301873.168982389,0.840409942522441
578,210970,548.7,-1181270.7225534725,-1195680.4814582323,0.855266380473359,61044.65640640259,781671.9388427734,43370.3113155365,121760.0,3713.241732597351,230755.23181152344,1181270.7237024307,0.1945524533328257,0.0004971466691801508,0.003176772813036989,0.009665515457623099,0.9741429090499878,,0.009614000000000001,-1301873.168982389,0.840409942522441
579,211335,549.3,-1275517.12320539,-1201153.840501502,0.9199870088329054,47556.97489738464,929625.1046142578,31733.449600219727,85405.0,885.429069519043,227868.13774871826,1275517.1210327148,0.1945524533328257,0.0004971466691801508,0.003176772813036989,0.009665515457623099,0.9741429090499878,,0.009614000000000001,-1301873.168982389,0.840409942522441
580,211700,550.0,-1175275.3230367478,-1202339.6216557326,0.8631433860896385,58454.560024261475,787658.2459716797,42118.592502593994,118850.0,4464.4026465415955,222184.078956604,1175275.3200774193,0.1945524533328257,0.0004971466691801508,0.003176772813036989,0.009665515457623099,0.9741429090499878,,0.009614000000000001,-1301873.168982389,0.840409942522441
581,212065,551.3,-1302896.9663102566,-1208782.2812019465,0.9268389448727647,40227.95116329193,1000087.1710205078,28366.551403045654,77470.0,804.5156631469727,196168.72679138184,1302896.9648780823,0.16464773271428912,0.0003405596641498146,0.0026006865986059175,0.009040972622307507,0.9789103269577026,,0.009560000000000003,-1301873.168982389,0.840409942522441
582,212430,551.9,-1266206.9348652018,-1205751.8517773342,0.9243304879698034,42141.14486122131,958362.9876708984,28817.2225856781,79450.0,1845.818841934204,197730.90467834473,1266206.9337768555,0.16464773271428912,0.0003405596641498146,0.0026006865986059175,0.009040972622307507,0.9789103269577026,,0.009560000000000003,-1301873.168982389,0.840409942522441
583,212795,552.6,-1159148.722823244,-1207653.9256412557,0.8705256388611989,56256.80322265625,795372.1978759766,41010.6232047081,115185.0,4510.258615970612,203070.64933776855,1159148.7290344238,0.16464773271428912,0.0003405596641498146,0.0026006865986059175,0.009040972622307507,0.9789103269577026,,0.009560000000000003,-1301873.168982389,0.840409942522441
584,213160,553.9,-1317174.1578970968,-1208750.469478458,0.9265330918847698,40609.26880073547,982657.7673339844,28151.543967723846,78105.0,2274.520278930664,225985.3299407959,1317174.1615214348,0.15849260966244497,0.00039070285042965366,0.0030876293557843097,0.008293985088944043,0.9811689853668213,,0.009506,-1301873.168982389,0.840409942522441
585,213525,554.6,-1274624.5683738538,-1214801.9803557685,0.9234781523273415,44735.57484436035,941453.7471923828,30074.31284427643,81165.0,2031.2215042114258,219900.28663635254,1274624.5681772232,0.15849260966244497,0.00039070285042965366,0.0030876293557843097,0.008293985088944043,0.9811689853668213,,0.009506,-1301873.168982389,0.840409942522441
586,213890,555.3,-1217144.8448029687,-1217116.8608488953,0.9123199578833907,52074.992663383484,855124.5203857422,34304.44690322876,91460.0,596.4820652008057,235659.39405822754,1217144.8434123993,0.15849260966244497,0.00039070285042965366,0.0030876293557843097,0.008293985088944043,0.9811689853668213,,0.009506,-1301873.168982389,0.840409942522441
587,214255,556.6,-1162000.3418018413,-1212998.3908493656,0.8800380922343632,55212.03227806091,793979.4229736328,39127.061697006226,110925.0,4193.435964822769,213775.42697906494,1162000.3476145267,0.15622292164909213,0.0003480401645854152,0.002708568911705362,0.00773507126263882,0.9822565913200378,,0.009452000000000002,-1301873.168982389,0.840409942522441
588,214620,557.3,-1195129.7979030262,-1213173.2912061077,0.8637215353038213,57055.16657447815,811053.8406982422,41467.94740200043,119140.0,4651.886228084564,218816.12661743164,1195129.8009457588,0.15622292164909213,0.0003480401645854152,0.002708568911705362,0.00773507126263882,0.9822565913200378,,0.009452000000000002,-1301873.168982389,0.840409942522441
589,214985,558.0,-1311272.2975391576,-1220796.0467150228,0.8484180734582143,77903.2635936737,764495.69140625,52048.80719947815,127220.0,19216.177659869194,348291.62394714355,1311272.300212741,0.15622292164909213,0.0003480401645854152,0.002708568911705362,0.00773507126263882,0.9822565913200378,,0.009452000000000002,-1301873.168982389,0.840409942522441
590,215350,559.3,-1149226.9562109252,-1220930.1458960644,0.8715096465528828,55650.12642669678,783753.4464111328,40503.910429000854,115195.0,3224.1886818408966,206550.40119934082,1149226.9467213154,0.2030927591810101,0.0005329927587234507,0.005075019713809812,0.010174275326885675,0.9732534289360046,,0.009398000000000002,-1301873.168982389,0.840409942522441
591,215715,559.9,-1333678.9594041402,-1228826.068727043,0.844049791930473,78923.50527572632,784125.5317382812,51822.87574005127,130005.0,16289.108149051666,351436.44132995605,1333678.9569573402,0.2030927591810101,0.0005329927587234507,0.005075019713809812,0.010174275326885675,0.9732534289360046,,0.009398000000000002,-1301873.168982389,0.840409942522441
592,216080,561.2,-1224274.1067413879,-1231211.564337777,0.9126864495342725,52280.673599243164,847067.5438232422,34537.37353992462,91655.0,1419.315688610077,249594.86721801758,1224274.1002697945,0.19045358602153628,0.0004137354770998507,0.002990990356346102,0.010149427763137379,0.9751091003417969,,0.009362000000000002,-1301873.168982389,0.840409942522441
593,216445,561.9,-1152758.8855890348,-1222814.7354681408,0.8806105452041103,55069.4279460907,786355.5593261719,39152.78718280792,112200.0,3864.4082918167114,211186.1298675537,1152758.8846683502,0.19045358602153628,0.0004137354770998507,0.002990990356346102,0.010149427763137379,0.9751091003417969,,0.009362000000000002,-1301873.168982389,0.840409942522441
594,216810,562.5,-1569207.852079579,-1244084.859011219,0.9251010280765899,41353.71881580353,1157405.419555664,28864.94239807129,77480.0,3083.2935965060606,302374.19802856445,1569207.853578806,0.19045358602153628,0.0004137354770998507,0.002990990356346102,0.010149427763137379,0.9751091003417969,,0.009362000000000002,-1301873.168982389,0.840409942522441
595,217175,563.8,-1265587.1524177636,-1243557.4880989024,0.9181167444137678,46599.26274585724,911082.0323486328,31209.45244693756,86745.0,3673.4300174713135,232877.23707199097,1265587.1518850327,0.15746915340423584,0.0003145496073940242,0.0022524114296845112,0.011162232239975742,0.9744062423706055,,0.009308,-1301873.168982389,0.840409942522441
596,217540,564.5,-1181934.981539796,-1244425.869288726,0.908693519520433,52067.03939342499,834190.5855712891,34475.67919635773,95245.0,1494.7902584075928,216528.9208984375,1181934.9759244919,0.15746915340423584,0.0003145496073940242,0.0022524114296845112,0.011162232239975742,0.9744062423706055,,0.009308,-1301873.168982389,0.840409942522441
597,217905,565.1,-1218704.0761444112,-1246651.7385619648,0.9101511468626049,51332.37271165848,845393.0328369141,33890.66231298447,93870.0,2377.312591075897,243173.06867218018,1218704.0764131546,0.15746915340423584,0.0003145496073940242,0.0022524114296845112,0.011162232239975742,0.9744062423706055,,0.009308,-1301873.168982389,0.840409942522441
598,218270,566.4,-1232054.7798148226,-1249190.9414250324,0.9099369829648162,50776.82398509979,866231.0904541016,33922.065217494965,90810.0,4133.8611536026,236957.75988006592,1232054.776705265,0.15910281985998154,0.00034906319878676807,0.002550894756017155,0.007997165801689812,0.9809906482696533,,0.009254000000000002,-1301873.168982389,0.840409942522441
599,218635,567.1,-1312908.348002326,-1251060.5026648792,0.8491297591222475,75033.09782791138,784142.4210205078,50449.50794887543,128790.0,17683.257698059082,331843.1533050537,1312908.339972496,0.15910281985998154,0.00034906319878676807,0.002550894756017155,0.007997165801689812,0.9809906482696533,,0.009254000000000002,-1301873.168982389,0.840409942522441
600,219000,568.9,-1174759.882140345,-1251034.7306200592,0.8854250310218498,53526.536363601685,794247.9645996094,37649.02660369873,109475.0,2689.7607560157776,230698.12310791016,1174759.875067234,0.15910281985998154,0.00034906319878676807,0.002550894756017155,0.007997165801689812,0.9809906482696533,,0.009254000000000002,-1301019.5337196407,0.8416625332342436
601,219365,570.3,-1165623.6932098407,-1244171.0669650382,0.8570435078176734,55933.18762779236,791661.3950195312,40700.67213058472,122000.0,3632.6535472869873,207628.97003936768,1165623.6907367706,0.19484304323008186,0.00037399389599924787,0.0022869444824448835,0.009728143347035112,0.9743600487709045,,0.009200000000000002,-1301019.5337196407,0.8416625332342436
602,219730,571.1,-1133044.1999697338,-1237512.930220265,0.8956176509595897,58530.546531677246,760850.8950195312,38161.35047054291,104145.0,3127.7214860916138,226759.2358894348,1133044.2028656006,0.19484304323008186,0.00037399389599924787,0.0022869444824448835,0.009728143347035112,0.9743600487709045,,0.009200000000000002,-1301019.5337196407,0.8416625332342436
603,220095,571.8,-1169212.0464145062,-1238016.096399828,0.8670407496086538,54586.90128326416,810551.380859375,40109.67525482178,117825.0,3053.130340576172,197672.85885620117,1169212.0453109741,0.19484304323008186,0.00037399389599924787,0.0022869444824448835,0.009728143347035112,0.9743600487709045,,0.009200000000000002,-1301019.5337196407,0.8416625332342436
604,220460,573.2,-1216811.5210589166,-1232997.964557919,0.8550009157559643,68333.90613174438,781513.5991210938,47154.19610404968,123010.0,10995.522666931152,254138.20657348633,1216811.524465561,0.19257820868178419,0.0006515947769864732,0.004154673798965584,0.009370829223802215,0.9750877618789673,,0.009146000000000001,-1301019.5337196407,0.8416625332342436
605,220825,573.9,-1288647.5699305902,-1233699.1146357558,0.8494297724880584,74749.78235435486,780489.3970947266,50466.295766830444,125775.0,18394.8619222641,313522.01124572754,1288647.5660295486,0.19257820868178419,0.0006515947769864732,0.004154673798965584,0.009370829223802215,0.9750877618789673,,0.009146000000000001,-1301019.5337196407,0.8416625332342436
606,221190,575.3,-1183531.026327453,-1232018.42371198,0.8839289536214855,55724.35557556152,798527.5534667969,39007.602617263794,109925.0,4756.504418373108,231314.36322021484,1183531.0237226486,0.19913695929081818,0.00037391247056611494,0.0030761183374316283,0.01079212145046576,0.9723588228225708,,0.00911,-1301019.5337196407,0.8416625332342436
607,221555,576.0,-1170863.5436728592,-1232461.5838055308,0.8783525223601354,53868.74830913544,803203.9338378906,39031.97948741913,113215.0,4286.099082946777,211126.52639770508,1170863.5388059616,0.19913695929081818,0.00037391247056611494,0.0030761183374316283,0.01079212145046576,0.9723588228225708,,0.00911,-1301019.5337196407,0.8416625332342436
608,221920,576.7,-1185432.0238744312,-1231976.6951041012,0.8563441663572233,65305.38929748535,793744.0270996094,45544.41930580139,122860.0,7097.179933011532,216186.40307617188,1185432.0294145942,0.19913695929081818,0.00037391247056611494,0.0030761183374316283,0.01079212145046576,0.9723588228225708,,0.00911,-1301019.5337196407,0.8416625332342436
609,222285,578.1,-1173119.1486511542,-1225069.0376597007,0.9028893049449137,56358.035429000854,787870.7489013672,36499.07056045532,100040.0,2886.418405532837,245822.91318511963,1173119.151052475,0.18761016800999641,0.0003286585552383545,0.0019670453008362337,0.009758984878365146,0.9746346473693848,,0.009056000000000002,-1301019.5337196407,0.8416625332342436
610,222650,578.8,-1184936.8455835446,-1226854.5321283317,0.8617107843699521,57163.169342041016,803112.2624511719,41308.952655792236,120975.0,7084.074814796448,212456.5535888672,1184936.8435106277,0.18761016800999641,0.0003286585552383545,0.0019670453008362337,0.009758984878365146,0.9746346473693848,,0.009056000000000002,-1301019.5337196407,0.8416625332342436
611,223015,579.5,-1204118.725187233,-1220376.5204174866,0.8612212215384392,56163.25264501572,818005.2895507812,40578.87228727341,120880.0,5946.654677033424,218707.91775512695,1204118.734270215,0.18761016800999641,0.0003286585552383545,0.0019670453008362337,0.009758984878365146,0.9746346473693848,,0.009056000000000002,-1301019.5337196407,0.8416625332342436
612,223380,580.8,-1317436.1845868728,-1225034.6243097605,0.9270064577664414,39391.66996383667,1003338.7987060547,27572.553669929504,77890.0,2470.4812984466553,206164.35453796387,1317436.1882123947,0.1829682580734554,0.00043934593912509676,0.0030306096665107794,0.010046955259320768,0.9754900932312012,,0.009002000000000001,-1301019.5337196407,0.8416625332342436
613,223745,581.5,-1122016.0134518286,-1223497.4807029003,0.8896127867372069,52944.0883140564,773258.1916503906,36621.074261665344,108695.0,5349.438756465912,198092.30804634094,1122016.0127148628,0.1829682580734554,0.00043934593912509676,0.0030306096665107794,0.010046955259320768,0.9754900932312012,,0.009002000000000001,-1301019.5337196407,0.8416625332342436
614,224110,582.2,-1158066.3510435713,-1202940.4056511,0.8689896750123534,53341.18207073212,806202.8334960938,39344.962339401245,117825.0,4132.350184440613,190561.20678710938,1158066.352807045,0.1829682580734554,0.00043934593912509676,0.0030306096665107794,0.010046955259320768,0.9754900932312012,,0.009002000000000001,-1301019.5337196407,0.8416625332342436
615,224475,583.6,-1153040.8636938378,-1197313.0912149036,0.8702221698956947,52868.16168498993,812142.0773925781,39127.305748939514,117320.0,3235.519556105137,181215.96028137207,1153040.8629789948,0.18483351778827214,0.0004123012388510305,0.0021223101740408886,0.008979724658849208,0.9768491387367249,,0.008948000000000001,-1301019.5337196407,0.8416625332342436
616,224840,584.2,-1601288.6403349596,-1218280.7741546617,0.9267179815736536,40438.33948516846,1249942.271118164,28200.86946439743,76015.0,4501.059005737305,242629.43496704102,1601288.6345553398,0.18483351778827214,0.0004123012388510305,0.0021223101740408886,0.008979724658849208,0.9768491387367249,,0.008948000000000001,-1301019.5337196407,0.8416625332342436
617,225205,584.9,-1194660.5773567322,-1217078.599215278,0.8584942931998266,64092.420585632324,802682.0659179688,44795.41182422638,122580.0,5926.853789806308,218676.2507019043,1194660.5822339058,0.18483351778827214,0.0004123012388510305,0.0021223101740408886,0.008979724658849208,0.9768491387367249,,0.008948000000000001,-1301019.5337196407,0.8416625332342436
618,225570,586.2,-1167489.238024842,-1213850.322125779,0.8588006973266602,55976.159096717834,794581.7136230469,40751.07775592804,121470.0,5885.739533901215,204800.7089996338,1167489.23991251,0.17131775323497622,0.00028470557342523916,0.0020275450660847127,0.012035223201995618,0.97063809633255,,0.008894,-1301019.5337196407,0.8416625332342436
619,225935,586.8,-1269062.0563507653,-1211658.0075432009,0.8519064813444059,73875.15914440155,782286.1572265625,50005.043071746826,124130.0,16209.096997261047,296431.75426101685,1269062.0515565872,0.17131775323497622,0.00028470557342523916,0.0020275450660847127,0.012035223201995618,0.97063809633255,,0.008894,-1301019.5337196407,0.8416625332342436
620,226300,587.5,-1127271.0140187615,-1209283.5641371217,0.8965208927245989,57889.48423290253,762801.6822509766,37824.04802322388,103500.0,2807.5115027427673,220337.78215026855,1127271.0239272118,0.17131775323497622,0.00028470557342523916,0.0020275450660847127,0.012035223201995618,0.97063809633255,,0.008894,-1301019.5337196407,0.8416625332342436
621,226665,588.8,-1149566.2034847229,-1208480.6896508657,0.8928889878808636,55896.28056526184,784064.9600830078,37286.00131416321,104735.0,3614.2632405757904,219865.97652053833,1149566.2011582851,0.1902863498973219,0.00048097951481682494,0.0030870939609533373,0.010427147272582116,0.9729018807411194,,0.00884,-1301019.5337196407,0.8416625332342436
622,227030,589.5,-1164341.5116022015,-1210045.555232489,0.87025092138003,52701.35010147095,808010.7197265625,38858.334725379944,116520.0,4433.989687934518,196518.4686126709,1164341.5127525479,0.1902863498973219,0.00048097951481682494,0.0030870939609533373,0.010427147272582116,0.9729018807411194,,0.00884,-1301019.5337196407,0.8416625332342436
623,227395,590.9,-1197841.554312692,-1211477.0306273983,0.855599000029368,60472.39825153351,803953.3360595703,43172.52937889099,121250.0,5222.92072366178,224242.77128601074,1197841.5574481338,0.18847319228868736,0.00034555920774437254,0.00250618918002338,0.00946042005364832,0.9749806523323059,,0.008804000000000001,-1301019.5337196407,0.8416625332342436
624,227760,591.6,-1149014.7793094465,-1208087.1935399247,0.8937502122905157,55507.07350921631,787989.5899658203,37032.56123495102,103590.0,2429.1441535949707,217973.4842376709,1149014.7795920372,0.18847319228868736,0.00034555920774437254,0.00250618918002338,0.00946042005364832,0.9749806523323059,,0.008804000000000001,-1301019.5337196407,0.8416625332342436
625,228125,593.6,-1182860.9147688039,-1202797.8607818359,0.8661259927161752,54244.99905872345,820221.9104003906,39818.722955703735,117020.0,6597.284220457077,199202.9955291748,1182860.9131057262,0.18847319228868736,0.00034555920774437254,0.00250618918002338,0.00946042005364832,0.9749806523323059,,0.008804000000000001,-1309933.141935393,0.842856893637409
626,228490,595.0,-1160993.2766507568,-1201670.9732980009,0.8588567803983819,54799.349281311035,800072.5588378906,40110.27390384674,120915.0,4177.550912857056,195717.89101409912,1160993.2746686935,0.1871020793914795,0.0003715217547946132,0.002391079021005058,0.009791225574812606,0.9749701023101807,,0.00875,-1309933.141935393,0.842856893637409
627,228855,595.8,-1158480.2626533974,-1201051.8092470276,0.8795552317410299,52531.03955459595,807161.5589599609,38018.94557380676,111670.0,4517.972072839737,197111.78368759155,1158480.260294199,0.1871020793914795,0.0003715217547946132,0.002391079021005058,0.009791225574812606,0.9749701023101807,,0.00875,-1309933.141935393,0.842856893637409
628,229220,596.5,-1153144.1853622715,-1199437.4173214198,0.8694816035767124,51803.16084289551,806020.0649414062,38424.142402648926,116500.0,3413.7606630325317,188786.21800231934,1153144.186009407,0.1871020793914795,0.0003715217547946132,0.002391079021005058,0.009791225574812606,0.9749701023101807,,0.00875,-1309933.141935393,0.842856893637409
629,229585,597.9,-1186491.3104054108,-1200106.0254091327,0.8664499047684343,54671.269147872925,816937.3266601562,40153.32733917236,118115.0,4724.668360829353,206560.98657226562,1186491.3089324236,0.19655687263921687,0.0004969349365637754,0.0033920020459366866,0.00936674541107526,0.9761950969696045,,0.008696,-1309933.141935393,0.842856893637409
630,229950,598.6,-1273161.2798760287,-1204517.247123757,0.8545458143704558,72182.97962760925,794582.4965820312,48829.80075645447,126470.0,16311.463298082352,286967.52462768555,1273161.2852642536,0.19655687263921687,0.0004969349365637754,0.0033920020459366866,0.00936674541107526,0.9761950969696045,,0.008696,-1309933.141935393,0.842856893637409
631,230315,599.3,-1558883.5337902298,-1222255.4875539066,0.927257984141781,39581.59128379822,1202429.4836425781,27706.34923839569,76770.0,3666.0509179234505,248311.65362548828,1558883.5374243855,0.19655687263921687,0.0004969349365637754,0.0033920020459366866,0.00936674541107526,0.9761950969696045,,0.008696,-1309933.141935393,0.842856893637409
632,230680,600.7,-1132797.5357668428,-1213023.555112905,0.8909442927739392,54584.0313873291,774074.7928466797,37293.98501586914,106960.0,2586.4064922332764,211882.35570526123,1132797.5400600433,0.1704219442449118,0.0004534082239555765,0.0035895632126515635,0.012058518005927143,0.9704101085662842,,0.008642,-1309933.141935393,0.842856893637409
633,231045,601.4,-1145902.4980666263,-1214217.8793436452,0.8941921893864462,54305.76825904846,779645.4245605469,36462.38185977936,105420.0,2822.2154092788696,221552.46453857422,1145902.4863681793,0.1704219442449118,0.0004534082239555765,0.0035895632126515635,0.012058518005927143,0.9704101085662842,,0.008642,-1309933.141935393,0.842856893637409
634,231410,602.1,-1123168.0749271698,-1212472.9655378251,0.8869395827593869,51560.34715652466,796205.0316162109,36543.71080780029,108440.0,4797.469841480255,177181.857837677,1123168.0701031685,0.1704219442449118,0.0004534082239555765,0.0035895632126515635,0.012058518005927143,0.9704101085662842,,0.008642,-1309933.141935393,0.842856893637409
635,231775,603.4,-1231974.9837216516,-1216419.6715392158,0.9165450764028993,47159.60556602478,895845.9450683594,31589.105575561523,87795.0,2565.8330154418945,214179.10110473633,1231974.9847640991,0.1835978686025268,0.00048037605727969143,0.003545928424787953,0.008395441158331539,0.9778551459312439,,0.008588000000000002,-1309933.141935393,0.842856893637409
636,232140,604.1,-1138958.9122102913,-1193303.1851329822,0.8989762435220692,58755.93736457825,763677.8880615234,38093.14520692825,103415.0,1851.2516341209412,231921.62312698364,1138958.9080295563,0.1835978686025268,0.00048037605727969143,0.003545928424787953,0.008395441158331539,0.9778551459312439,,0.008588000000000002,-1309933.141935393,0.842856893637409
637,232505,605.5,-1266543.2321265177,-1196897.3178714714,0.9184161423003837,46977.247676849365,920731.3065185547,31199.423996925354,85960.0,1004.2293610572815,227648.27807235718,1266543.2379488945,0.15591694159727348,0.0003332994423257524,0.002860621411328841,0.007344727545339418,0.9824556708335876,,0.008552,-1309933.141935393,0.842856893637409
638,232870,606.1,-1134203.720690788,-1195233.042004769,0.8843784007307601,54111.053809165955,790822.1721191406,38139.37588214874,110135.0,2947.687114715576,192159.4930419922,1134203.7281579971,0.15591694159727348,0.0003332994423257524,0.002860621411328841,0.007344727545339418,0.9824556708335876,,0.008552,-1309933.141935393,0.842856893637409
639,233235,606.8,-1332424.2423693368,-1198401.1513056974,0.8468566066598239,74406.27812767029,793096.0805664062,49880.517084121704,128650.0,20060.18440169096,340737.46354675293,1332424.2455989718,0.15591694159727348,0.0003332994423257524,0.002860621411328841,0.007344727545339418,0.9824556708335876,,0.008552,-1309933.141935393,0.842856893637409
640,233600,608.1,-1148258.6758555933,-1199450.534397539,0.8964962800888167,58680.04511833191,755441.8100585938,38231.607729911804,104220.0,2532.7623579502106,247832.48510742188,1148258.6652538776,0.1904083509978495,0.00026023579836251693,0.0015320359635600318,0.009800756190854468,0.9752379059791565,,0.008498,-1309933.141935393,0.842856893637409
641,233965,608.8,-1182946.8556826902,-1201119.5670074369,0.8622227773274461,57049.97671222687,805778.4527587891,41195.21125793457,120455.0,5448.253053665161,210069.94190979004,1182946.8589801788,0.1904083509978495,0.00026023579836251693,0.0015320359635600318,0.009800756190854468,0.9752379059791565,,0.008498,-1309933.141935393,0.842856893637409
642,234330,609.4,-1317912.3733560806,-1208798.1100951312,0.926173355481396,40555.602907180786,1019642.6014404297,27870.354010105133,78845.0,1238.8022842407227,190315.60456848145,1317912.362303257,0.1904083509978495,0.00026023579836251693,0.0015320359635600318,0.009800756190854468,0.9752379059791565,,0.008498,-1309933.141935393,0.842856893637409
643,234695,610.8,-1170029.069093034,-1207407.4858341482,0.9006383554576195,58521.25671291351,772002.8715820312,37903.34989738464,102595.0,3502.532770395279,254025.31866455078,1170029.072914362,0.1704755574464798,0.0004403125791022352,0.0034348337304484296,0.008500845784223393,0.9799185395240784,,0.008444,-1309933.141935393,0.842856893637409
644,235060,611.6,-1263671.5773349092,-1213140.3257354216,0.921026473829191,46068.01791763306,919952.3317871094,30688.399802207947,85310.0,2260.147404193878,225460.6937789917,1263671.572772503,0.1704755574464798,0.0004403125791022352,0.0034348337304484296,0.008500845784223393,0.9799185395240784,,0.008444,-1309933.141935393,0.842856893637409
645,235425,612.3,-1149749.0629833015,-1211484.7331461464,0.8580546707323152,56480.35142707825,789529.6420898438,40852.047082901,123120.0,4763.472166061401,191483.90057373047,1149749.0619125366,0.1704755574464798,0.0004403125791022352,0.0034348337304484296,0.008500845784223393,0.9799185395240784,,0.008444,-1309933.141935393,0.842856893637409
646,235790,613.8,-1144048.0446635513,-1210637.4715467864,0.862869777908064,54509.04955101013,793345.2006835938,39927.75722885132,121720.0,3623.885886788368,185431.2088623047,1144048.0526615381,0.182930614995329,0.0003743112660901572,0.0026199608554107775,0.009001093708272827,0.9779619574546814,,0.008390000000000002,-1309933.141935393,0.842856893637409
647,236155,614.5,-1245268.7434400148,-1214976.895586117,0.853772125832022,71659.38234519958,787736.3935546875,48610.2712726593,125385.0,15767.970598220825,267769.1076889038,1245268.7431144714,0.182930614995329,0.0003743112660901572,0.0026199608554107775,0.009001093708272827,0.9779619574546814,,0.008390000000000002,-1309933.141935393,0.842856893637409
648,236520,615.2,-1295645.075026052,-1222101.940069306,0.928385366315711,40594.80494117737,988342.9593505859,27657.579142570496,80010.0,3731.2626037597656,195903.26822662354,1295645.0693235397,0.182930614995329,0.0003743112660901572,0.0026199608554107775,0.009001093708272827,0.9779619574546814,,0.008390000000000002,-1309933.141935393,0.842856893637409
649,236885,616.6,-1230441.0440184977,-1224299.4267499603,0.9190392361928339,46535.5424079895,901326.6577148438,31051.65787410736,88060.0,1379.980772972107,208622.74143981934,1230441.0378017426,0.1800375547456114,0.00042167660371648566,0.0036072312742410424,0.009422567599502048,0.9771746397018433,,0.008336,-1309933.141935393,0.842856893637409
650,237250,618.5,-1237243.307857581,-1222503.528149038,0.9161871490413196,48157.000648498535,892813.8395996094,31834.481855392456,90200.0,2274.103798389435,220120.87858581543,1237243.3038392067,0.1800375547456114,0.00042167660371648566,0.0036072312742410424,0.009422567599502048,0.9771746397018433,,0.008336,-1307019.1653467137,0.8451753101936759
651,237615,619.9,-1178630.864387512,-1203490.8946789023,0.9080528553218058,53483.607862472534,815456.4478759766,35027.66251182556,97660.0,4259.127899169922,226227.6245956421,1178630.8628826141,0.1551440826764232,0.0003080011801533769,0.0019397400993559706,0.007923801907485253,0.9814853072166443,,0.0083,-1307019.1653467137,0.8451753101936759
652,237980,620.6,-1209029.589101544,-1207302.497345637,0.9113073701727881,50613.16464471817,852558.4757080078,33483.2453994751,95600.0,2416.2900638878345,224971.57441711426,1209029.585588485,0.1551440826764232,0.0003080011801533769,0.0019397400993559706,0.007923801907485253,0.9814853072166443,,0.0083,-1307019.1653467137,0.8451753101936759
653,238345,621.3,-1162438.9322084943,-1208129.3190527305,0.8812606333053276,51840.306592941284,815426.4819335938,37446.52587223053,112510.0,4927.000521659851,192128.9189605713,1162438.9272880554,0.1551440826764232,0.0003080011801533769,0.0019397400993559706,0.007923801907485253,0.9814853072166443,,0.0083,-1307019.1653467137,0.8451753101936759
654,238710,622.7,-1381043.8749691471,-1221023.1090548295,0.8466661712894701,74509.77397727966,836859.3082275391,49426.79547691345,129790.0,22054.47833108902,342913.2888031006,1381043.8708386421,0.1830706166985788,0.0005251038735303538,0.0032905444815313737,0.009199345827494798,0.9768394231796265,,0.008246,-1307019.1653467137,0.8451753101936759
655,239075,623.4,-1231023.4607549703,-1220975.5329064955,0.857442301266814,67543.85639762878,812482.7856445312,46323.44424819946,123720.0,11789.23375427723,236708.00453186035,1231023.4681788683,0.1830706166985788,0.0005251038735303538,0.0032905444815313737,0.009199345827494798,0.9768394231796265,,0.008246,-1307019.1653467137,0.8451753101936759
656,239440,624.1,-1212594.1628249777,-1224657.2954372298,0.9138096943293532,49910.103837013245,861176.0120849609,32803.51125049591,93205.0,2603.7001037597656,222805.9345588684,1212594.157998085,0.1830706166985788,0.0005251038735303538,0.0032905444815313737,0.009199345827494798,0.9768394231796265,,0.008246,-1307019.1653467137,0.8451753101936759
657,239805,625.5,-1265260.8991081757,-1224593.1787863127,0.924613317888077,42775.18868923187,958834.5733642578,28932.850231170654,81765.0,2401.4835290908813,193326.98835468292,1265260.8954792023,0.17272312056861425,0.00038648012129047666,0.0024459571194663447,0.009840300649796662,0.9774799346923828,,0.008192000000000001,-1307019.1653467137,0.8451753101936759
658,240170,626.2,-1159526.6410790628,-1225859.3248057265,0.8851514824449199,51914.0003657341,814212.4837646484,37049.13444852829,110615.0,3747.6431741714478,193902.3885421753,1159526.6499295235,0.17272312056861425,0.00038648012129047666,0.0024459571194663447,0.009840300649796662,0.9774799346923828,,0.008192000000000001,-1307019.1653467137,0.8451753101936759
