episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
2315,844975,2138.8,-1118266.199876396,-1136488.3651714982,0.9048136438408944,57968.18900203705,754430.7622070312,37647.446783065796,100600.0,3713.659070968628,221874.34538269043,1118266.213443756,0.173921245297319,0.0005080994888933338,0.004750301969531728,0.00948706858693377,0.9776113033294678,,0.011669600000000002,-1258186.8588039014,0.8445863119543415
2316,845340,2139.4,-1095232.4389543696,-1131718.776838538,0.8734646676337883,58574.22525405884,738812.9152832031,41651.34206867218,117515.0,4069.418655395508,193183.76372528076,1095232.4397325516,0.173921245297319,0.0005080994888933338,0.004750301969531728,0.00948706858693377,0.9776113033294678,,0.011669600000000002,-1258186.8588039014,0.8445863119543415
2317,845705,2140.1,-1236151.8738134443,-1140230.0372423492,0.9242929808081013,43312.89734554291,931136.9338378906,29294.855270385742,83915.0,1209.3431701660156,190595.74128723145,1236151.8735656738,0.173921245297319,0.0005080994888933338,0.004750301969531728,0.00948706858693377,0.9776113033294678,,0.011669600000000002,-1258186.8588039014,0.8445863119543415
2318,846070,2141.3,-1088891.373386486,-1132539.0969406695,0.8910694262752794,59837.79911804199,719369.6967773438,39932.98663902283,109900.0,2565.2799639701843,217123.40447998047,1088891.3678603172,0.1648836739753422,0.00043653011375442333,0.0036779035673182654,0.00912446843607253,0.9791299104690552,,0.0116588,-1258186.8588039014,0.8445863119543415
2319,846435,2142.0,-1201332.1773784289,-1138703.1545299462,0.9190442228970462,47424.10396671295,879995.3880615234,31618.287921905518,88660.0,1222.8884468078613,199835.6148147583,1201332.1792449951,0.1648836739753422,0.00043653011375442333,0.0036779035673182654,0.00912446843607253,0.9791299104690552,,0.0116588,-1258186.8588039014,0.8445863119543415
2320,846800,2142.8,-1207522.9711703171,-1138569.9083545413,0.8531680020567489,77432.39988136292,731584.8485107422,51683.90616226196,126790.0,12339.278727531433,285124.9379577637,1207522.9713582993,0.1648836739753422,0.00043653011375442333,0.0036779035673182654,0.00912446843607253,0.9791299104690552,,0.0116588,-1258186.8588039014,0.8445863119543415
2321,847165,2144.2,-1064629.3176542455,-1130171.2691346395,0.8981430398274775,61638.329818725586,705900.9195556641,39625.49249458313,107580.0,1440.8975009918213,210082.00944519043,1064629.3189964294,0.1720545315428784,0.0005215912107431857,0.004637333389837295,0.010282050548611503,0.9767940640449524,,0.011648000000000002,-1258186.8588039014,0.8445863119543415
2322,847530,2144.9,-1056128.450560295,-1128230.735061443,0.8856135998686699,58012.62142753601,723397.7388916016,39933.86995077133,112750.0,2670.3332862854004,177376.50785064697,1056128.4499793053,0.1720545315428784,0.0005215912107431857,0.004637333389837295,0.010282050548611503,0.9767940640449524,,0.011648000000000002,-1258186.8588039014,0.8445863119543415
2323,847895,2146.2,-1102006.8134963275,-1127857.7035488726,0.8781627124303008,57765.27857398987,734317.5689697266,41008.752365112305,116420.0,2431.4739177823067,207829.02224731445,1102006.8174999356,0.17692986640490985,0.00046301718238713586,0.0035247802887553056,0.008888823010860697,0.9780915379524231,,0.011640800000000003,-1258186.8588039014,0.8445863119543415
2324,848260,2146.8,-1223345.0606588204,-1133460.8661338694,0.923197577260945,44622.62957954407,922499.5891113281,30001.963710784912,85195.0,826.1325531005859,184822.37860107422,1223345.0639762878,0.17692986640490985,0.00046301718238713586,0.0035247802887553056,0.008888823010860697,0.9780915379524231,,0.011640800000000003,-1258186.8588039014,0.8445863119543415
2325,848625,2148.6,-1211713.0796190244,-1138296.7333936433,0.9179459826586998,48629.292444229126,880790.04296875,32365.57074546814,89720.0,1016.7106490135193,207820.75088119507,1211713.0752444267,0.17692986640490985,0.00046301718238713586,0.0035247802887553056,0.008888823010860697,0.9780915379524231,,0.011640800000000003,-1265296.3924174467,0.8454486401930248
2326,848990,2149.9,-1189810.892303843,-1137753.0440516404,0.9158713525288725,49650.83741569519,859741.5012207031,33047.027915000916,90280.0,2311.6596002578735,204430.7052154541,1189810.893951416,0.1389618294411584,0.00047581509285297025,0.004111306711198076,0.0076732830585617764,0.9836277961730957,,0.01163,-1265296.3924174467,0.8454486401930248
2327,849355,2150.5,-1238452.9640530488,-1145921.4483358148,0.8520468040688397,77963.51214027405,739319.1583251953,51750.41156768799,128845.0,15691.85364049673,302846.5383300781,1238452.9618634582,0.1389618294411584,0.00047581509285297025,0.004111306711198076,0.0076732830585617764,0.9836277961730957,,0.01163,-1265296.3924174467,0.8454486401930248
2328,849720,2151.1,-1238949.2107965504,-1152179.6497877405,0.9248115516688725,41446.801617622375,944248.9880371094,28523.47968673706,82175.0,1956.431411743164,182045.30823516846,1238949.207370758,0.1389618294411584,0.00047581509285297025,0.004111306711198076,0.0076732830585617764,0.9836277961730957,,0.01163,-1265296.3924174467,0.8454486401930248
2329,850085,2152.4,-1235921.9084164454,-1153314.0223624886,0.8479051496884594,76526.17199325562,740106.7034912109,50927.705315589905,130530.0,15541.26625430584,298816.2339706421,1235921.9090317488,0.170410184679847,0.0006155891428773573,0.006323028046417197,0.010838338419010765,0.9756128191947937,,0.011619200000000001,-1265296.3924174467,0.8454486401930248
2330,850450,2153.0,-1110931.9213183492,-1149882.1165412588,0.9009994851399774,61689.44820213318,725118.3374023438,39582.02968978882,102200.0,3295.304039001465,240736.25434875488,1110931.925479889,0.170410184679847,0.0006155891428773573,0.006323028046417197,0.010838338419010765,0.9756128191947937,,0.011619200000000001,-1265296.3924174467,0.8454486401930248
2331,850815,2153.7,-1136889.7120981645,-1152251.4049441037,0.9097910928399595,54024.69657707214,796009.5416259766,35357.01911735535,95520.0,1936.6395950317383,208066.51518249512,1136889.7155208588,0.170410184679847,0.0006155891428773573,0.006323028046417197,0.010838338419010765,0.9756128191947937,,0.011619200000000001,-1265296.3924174467,0.8454486401930248
2332,851180,2155.0,-1264831.817419366,-1161374.9706607617,0.9240494561521975,40222.780000686646,957102.6811523438,28199.003484725952,79950.0,652.6838541030884,198927.44882202148,1264831.8173131943,0.1592640194453691,0.00043241288633572895,0.0037231445419724637,0.01013823521421536,0.9779595732688904,,0.011608400000000001,-1265296.3924174467,0.8454486401930248
2333,851545,2155.6,-1060045.8717800032,-1158790.519777151,0.8880227871137123,59937.913838386536,706460.2692871094,40107.82705307007,107410.0,1530.1002016067505,204537.67978668213,1060045.8763284683,0.1592640194453691,0.00043241288633572895,0.0037231445419724637,0.01013823521421536,0.9779595732688904,,0.011608400000000001,-1265296.3924174467,0.8454486401930248
2334,851910,2156.3,-1102837.3510518149,-1159194.570290287,0.8682987876134376,57853.57388305664,739931.9354248047,41689.38250160217,116935.0,4159.071000099182,200121.96369934082,1102837.3526258469,0.1592640194453691,0.00043241288633572895,0.0037231445419724637,0.01013823521421536,0.9779595732688904,,0.011608400000000001,-1265296.3924174467,0.8454486401930248
2335,852275,2157.6,-1102942.291825949,-1158428.3748877647,0.8564961330531394,60598.88967037201,728786.1434326172,43186.712591171265,122520.0,3555.0854403674603,204894.34954833984,1102942.2910124958,0.1655394658446312,0.00047948716253717736,0.0039335552137345076,0.009046881459653378,0.9789212942123413,,0.011597600000000001,-1265296.3924174467,0.8454486401930248
2336,852640,2158.2,-1123886.1848793668,-1159861.0621840146,0.859497559397188,61430.34619426727,742187.1502685547,43614.59237957001,120925.0,3109.3626794815063,214050.0721282959,1123886.177455902,0.1655394658446312,0.00047948716253717736,0.0039335552137345076,0.009046881459653378,0.9789212942123413,,0.011597600000000001,-1265296.3924174467,0.8454486401930248
2337,853005,2159.5,-1114760.9481199598,-1153791.5158993402,0.8556851778944877,61762.897148132324,731328.5324707031,43558.84696006775,122385.0,2792.5704069137573,214696.0022201538,1114760.9520578384,0.18655243025798546,0.0004374429363930463,0.003535755897725099,0.01124360566762717,0.9707792401313782,,0.0115904,-1265296.3924174467,0.8454486401930248
2338,853370,2160.1,-1077890.119006996,-1153241.4531803657,0.8814331614807861,57489.79759693146,726635.1031494141,40231.804741859436,111040.0,1708.7034720778465,198274.50912475586,1077890.1204881072,0.18655243025798546,0.0004374429363930463,0.003535755897725099,0.01124360566762717,0.9707792401313782,,0.0115904,-1265296.3924174467,0.8454486401930248
2339,853735,2160.7,-1234376.626217569,-1154893.6756223228,0.8506895481723629,78162.97956085205,731930.2075195312,51965.88059234619,127925.0,15593.029233932495,306962.5115966797,1234376.6289424896,0.18655243025798546,0.0004374429363930463,0.003535755897725099,0.01124360566762717,0.9707792401313782,,0.0115904,-1265296.3924174467,0.8454486401930248
2340,854100,2162.1,-1093116.496085867,-1149173.3518681005,0.8842375209886734,58050.6078004837,717456.4880371094,39958.9228477478,109860.0,2605.9594988822937,223235.12358093262,1093116.493964672,0.182457992120793,0.0005068867136574944,0.004438969128961234,0.010837827551815855,0.9743231534957886,,0.0115796,-1265296.3924174467,0.8454486401930248
2341,854465,2162.7,-1087002.1738377477,-1150291.9946772752,0.8761494739414895,58408.36538314819,732305.6488037109,41390.202023506165,112480.0,3014.0623321533203,197812.24932861328,1087002.1624879837,0.182457992120793,0.0005068867136574944,0.004438969128961234,0.010837827551815855,0.9743231534957886,,0.0115796,-1265296.3924174467,0.8454486401930248
2342,854830,2163.3,-1151275.6080659088,-1155049.3525525562,0.9085498946986786,54173.41064071655,798689.24609375,35659.586055755615,93625.0,1050.9579582214355,222250.82111358643,1151275.6112213135,0.182457992120793,0.0005068867136574944,0.004438969128961234,0.010837827551815855,0.9743231534957886,,0.0115796,-1265296.3924174467,0.8454486401930248
2343,855195,2164.6,-1109384.6167709255,-1155418.242716286,0.8844100586355549,58646.85503768921,731076.9073486328,40191.44182395935,108695.0,3565.3890647888184,225855.88372802734,1109384.6219654083,0.16408803921781087,0.00048366116635933346,0.004116125284589974,0.008703196825655667,0.9790067076683044,,0.011568800000000002,-1265296.3924174467,0.8454486401930248
2344,855560,2165.3,-1141224.864617438,-1151312.232914217,0.9066598771369621,56926.81553840637,783262.8397216797,37040.8339881897,95930.0,1391.426770210266,223599.76126098633,1141224.861741066,0.16408803921781087,0.00048366116635933346,0.004116125284589974,0.008703196825655667,0.9790067076683044,,0.011568800000000002,-1265296.3924174467,0.8454486401930248
2345,855925,2165.9,-1152891.2966090017,-1148371.1437637159,0.9104604941524871,53661.99270915985,807713.0090332031,35164.033329963684,92450.0,1182.693916797638,216381.5553894043,1152891.2916693687,0.16408803921781087,0.00048366116635933346,0.004116125284589974,0.008703196825655667,0.9790067076683044,,0.011568800000000002,-1265296.3924174467,0.8454486401930248
2346,856290,2167.2,-1116364.473474071,-1144698.8228222274,0.8890768944400631,60814.890102386475,720457.8995361328,40326.111001968384,106895.0,2053.8895938396454,246631.5719680786,1116364.4721000195,0.15371752295054888,0.00045302167003874753,0.004010116849952426,0.008115686249527099,0.9813390374183655,,0.011558000000000002,-1265296.3924174467,0.8454486401930248
2347,856655,2167.9,-1129761.5227612979,-1139264.2507576395,0.8691579537848904,59781.59496879578,746010.7415771484,42504.12070655823,116865.0,4515.174463272095,219866.48194885254,1129761.5186958313,0.15371752295054888,0.00045302167003874753,0.004010116849952426,0.008115686249527099,0.9813390374183655,,0.011558000000000002,-1265296.3924174467,0.8454486401930248
2348,857020,2168.5,-1170022.6544623396,-1135817.922940929,0.9157238499758995,49821.68572998047,851055.9898681641,32947.52792453766,89125.0,3087.0561537742615,193807.07540130615,1170022.6493477821,0.15371752295054888,0.00045302167003874753,0.004010116849952426,0.008115686249527099,0.9813390374183655,,0.011558000000000002,-1265296.3924174467,0.8454486401930248
2349,857385,2169.8,-1082973.483902981,-1128170.5017152557,0.8685233490107811,57989.2954750061,729293.1147460938,41841.87393283844,117475.0,3876.2202196121216,190487.27263832092,1082973.4815368652,0.16927893400976532,0.000514863865167794,0.004880403226707131,0.009316556020884922,0.9786468744277954,,0.0115472,-1265296.3924174467,0.8454486401930248
2350,857750,2171.5,-1131158.987404717,-1129181.855019574,0.902676656964707,59918.65636253357,749744.2708740234,38763.519941329956,99460.0,1781.3519396781921,241409.83615112305,1131158.9789061546,0.16927893400976532,0.000514863865167794,0.004880403226707131,0.009316556020884922,0.9786468744277954,,0.0115472,-1257749.159170012,0.8432559566955043
2351,858115,2172.8,-1080888.7173937217,-1126381.805284352,0.9011449237392374,60199.923358917236,730352.5760498047,38738.23098945618,101180.0,1886.1526809930801,208731.75372314453,1080888.7134433985,0.1670219882538444,0.0005395058417075473,0.004975168334663306,0.008931260274134968,0.9786580204963684,,0.011540000000000002,-1257749.159170012,0.8432559566955043
2352,858480,2173.5,-1201993.8820767202,-1123239.9085172196,0.9162272879522141,48219.94046783447,869895.0758056641,32128.111259937286,88310.0,3144.8579292297363,208515.83559799194,1201993.880592823,0.1670219882538444,0.0005395058417075473,0.004975168334663306,0.008931260274134968,0.9786580204963684,,0.011540000000000002,-1257749.159170012,0.8432559566955043
2353,858845,2174.1,-1084671.2882463534,-1124471.1793405372,0.869671547249572,57291.025863170624,732479.1552734375,41347.63480949402,118620.0,3357.6622076034546,188866.83945655823,1084671.2917470932,0.1670219882538444,0.0005395058417075473,0.004975168334663306,0.008931260274134968,0.9786580204963684,,0.011540000000000002,-1257749.159170012,0.8432559566955043
2354,859210,2175.4,-1734864.349644129,-1156072.529270153,0.9225213116162444,41157.78113937378,1255988.54296875,28877.126585006714,81110.0,11053.34765124321,357835.33976745605,1734864.356972456,0.15769921498079048,0.0005148038932307635,0.004574424351295947,0.01755033187127035,0.9655479192733765,,0.011529200000000002,-1257749.159170012,0.8432559566955043
2355,859575,2176.0,-1157077.842498369,-1158779.3068037739,0.9124074215758337,51611.35817337036,824657.6682128906,33925.54757976532,93865.0,2574.1324310302734,202055.4947052002,1157077.8429288864,0.15769921498079048,0.0005148038932307635,0.004574424351295947,0.01755033187127035,0.9655479192733765,,0.011529200000000002,-1257749.159170012,0.8432559566955043
2356,859940,2176.6,-1165261.1891301738,-1160848.0570163142,0.9167864134866898,48141.17920875549,854938.8577880859,32183.054662704468,90620.0,2386.762447863817,185132.51069641113,1165261.1855950654,0.15769921498079048,0.0005148038932307635,0.004574424351295947,0.01755033187127035,0.9655479192733765,,0.011529200000000002,-1257749.159170012,0.8432559566955043
2357,860305,2177.9,-1171894.9252904563,-1163704.7558748391,0.9163895611893641,47545.75407409668,861501.9598388672,31840.442947387695,90315.0,1996.0777988433838,186241.44652557373,1171894.927110672,0.14381443571887517,0.0004123908040224035,0.0034190395457890667,0.007675270292613851,0.9833562970161438,,0.0115184,-1257749.159170012,0.8432559566955043
2358,860670,2178.5,-1133213.802950141,-1166470.9400719965,0.8613469623539546,59693.54389190674,761751.3068847656,42582.336683273315,123540.0,3449.568826675415,201890.5933189392,1133213.8057136536,0.14381443571887517,0.0004123908040224035,0.0034190395457890667,0.007675270292613851,0.9833562970161438,,0.0115184,-1257749.159170012,0.8432559566955043
2359,861035,2179.2,-1139234.622019913,-1161713.8398621136,0.8556113670950066,70964.8458328247,723886.0855712891,48431.98467254639,126365.0,7046.563717365265,233504.98971557617,1139234.623676777,0.14381443571887517,0.0004123908040224035,0.0034190395457890667,0.007675270292613851,0.9833562970161438,,0.0115184,-1257749.159170012,0.8432559566955043
2360,861400,2180.5,-1244018.507229769,-1169258.9404193088,0.8497009989333479,77927.58992004395,734175.2742919922,51820.78292274475,128840.0,15423.027387619019,313759.42448425293,1244018.509086609,0.183474786383541,0.0005847249445938168,0.005214222691536538,0.011617180560470411,0.9704936742782593,,0.011507600000000002,-1257749.159170012,0.8432559566955043
2361,861765,2181.1,-1097105.9266365874,-1169764.1280592508,0.8600270364382495,60643.352811813354,725736.6520996094,43194.19404411316,123725.0,2832.070632457733,201618.00524902344,1097105.9220252037,0.183474786383541,0.0005847249445938168,0.005214222691536538,0.011617180560470411,0.9704936742782593,,0.011507600000000002,-1257749.159170012,0.8432559566955043
2362,862130,2181.7,-1138020.2555527666,-1169101.3604335936,0.9092590227518996,54099.76212596893,795775.6488037109,35415.51341056824,96605.0,1287.01003074646,208937.088180542,1138020.2604255676,0.183474786383541,0.0005847249445938168,0.005214222691536538,0.011617180560470411,0.9704936742782593,,0.011507600000000002,-1257749.159170012,0.8432559566955043
2363,862495,2183.0,-1104388.26850327,-1168851.5430202107,0.9016987493593399,58828.32448196411,739716.6700439453,38108.52409362793,102440.0,2209.844055891037,221913.22692108154,1104388.2651145458,0.1787765020210492,0.00046222408520024097,0.0036171361050372454,0.010542448181168814,0.9747603535652161,,0.011496800000000003,-1257749.159170012,0.8432559566955043
2364,862860,2183.7,-1230748.3970709192,-1173327.7196428848,0.850266782714896,78098.31089401245,728223.4653320312,51997.68172836304,129980.0,12644.55086517334,307902.7021484375,1230748.4000740051,0.1787765020210492,0.00046222408520024097,0.0036171361050372454,0.010542448181168814,0.9747603535652161,,0.011496800000000003,-1257749.159170012,0.8432559566955043
2365,863225,2184.3,-1221865.356674105,-1176776.42264614,0.9234922717695366,43451.79211997986,921481.5886230469,29594.686470985413,83965.0,978.8323059082031,185845.25912475586,1221865.3665246964,0.1787765020210492,0.00046222408520024097,0.0036171361050372454,0.010542448181168814,0.9747603535652161,,0.011496800000000003,-1257749.159170012,0.8432559566955043
2366,863590,2185.6,-1118732.1676232659,-1176894.8073536,0.8692995665824577,60611.6888217926,739001.5538330078,43259.45418548584,118945.0,2817.1403084993362,214709.0224685669,1118732.1707955599,0.16686915939575747,0.0004723258101588918,0.0038513719061340546,0.010384812179070554,0.9767877459526062,,0.011486000000000001,-1257749.159170012,0.8432559566955043
2367,863955,2186.2,-1093181.1230216292,-1175065.7873666163,0.8857509315830387,60391.5359249115,710429.4747314453,40815.13744163513,110655.0,3328.5021867752075,227953.013048172,1093181.1274080276,0.16686915939575747,0.0004723258101588918,0.0038513719061340546,0.010384812179070554,0.9767877459526062,,0.011486000000000001,-1257749.159170012,0.8432559566955043
2368,864320,2187.5,-1161208.5525193866,-1174625.0822694688,0.9087991802659753,53525.03716278076,805250.8228759766,35267.35499572754,95555.0,1504.143516048789,223631.2262649536,1161208.5476527065,0.1676935739815235,0.0005513321456850175,0.004692211491362143,0.009376673689602237,0.97764652967453,,0.0114788,-1257749.159170012,0.8432559566955043
2369,864685,2188.2,-1087134.886210614,-1174833.1523848504,0.8896561229065673,60928.90155792236,710366.1462402344,40318.45914363861,108280.0,1464.4035015106201,226705.8819732666,1087134.8908586502,0.1676935739815235,0.0005513321456850175,0.004692211491362143,0.009376673689602237,0.97764652967453,,0.0114788,-1257749.159170012,0.8432559566955043
2370,865050,2188.8,-1206777.853246672,-1178614.095676948,0.9177447764840845,47449.57644844055,882649.6868896484,31810.53708934784,87140.0,1134.7976303100586,204042.83094024658,1206777.852549553,0.1676935739815235,0.0005513321456850175,0.004692211491362143,0.009376673689602237,0.97764652967453,,0.0114788,-1257749.159170012,0.8432559566955043
2371,865415,2190.0,-1087087.6923216893,-1178924.0444233466,0.8686687332310089,58530.657220840454,725930.5916748047,42307.63281059265,117630.0,1676.6283502578735,199542.8409423828,1087087.693778038,0.16158839648491458,0.00044334994555882937,0.0036661248526989334,0.008747907422826086,0.9799003601074219,,0.011468,-1257749.159170012,0.8432559566955043
2372,865780,2190.7,-1083010.6935181222,-1172974.8849954163,0.8744493237913471,57642.44671058655,720035.7843017578,41411.30448913574,115585.0,2548.2187499962747,203430.38214111328,1083010.689682003,0.16158839648491458,0.00044334994555882937,0.0036661248526989334,0.008747907422826086,0.9799003601074219,,0.011468,-1257749.159170012,0.8432559566955043
2373,866145,2191.3,-1077437.8950471103,-1172613.2153354543,0.8907659568198739,59664.6441860199,708891.7843017578,39736.08983659744,108725.0,1127.5627136230469,218957.4512939453,1077437.8881459236,0.16158839648491458,0.00044334994555882937,0.0036661248526989334,0.008747907422826086,0.9799003601074219,,0.011468,-1257749.159170012,0.8432559566955043
2374,866510,2192.6,-1063800.282102549,-1139060.011958375,0.8906163950488992,60664.3263092041,694540.7878417969,39928.638363838196,108420.0,1326.2558135986328,219584.5994758606,1063800.2814950943,0.1718359848386363,0.0004928714245244535,0.0042234722059220076,0.009299388694527903,0.9774546027183533,,0.0114572,-1257749.159170012,0.8432559566955043
2375,866875,2194.3,-1527440.9880407338,-1157578.1692354935,0.9225765216840457,41238.191427230835,1172818.1707763672,28979.2944316864,80720.0,5288.576745271683,239634.9515838623,1527440.9935371876,0.1718359848386363,0.0004928714245244535,0.0042234722059220076,0.009299388694527903,0.9774546027183533,,0.0114572,-1258194.130524707,0.8417727201768797
2376,867240,2195.0,-1475484.8064455702,-1173089.3501012635,0.923952115071963,40308.86039638519,1166730.4486083984,28527.51550102234,81350.0,2229.8926531225443,196646.954536438,1475484.8112989813,0.1718359848386363,0.0004928714245244535,0.0042234722059220076,0.009299388694527903,0.9774546027183533,,0.0114572,-1258194.130524707,0.8417727201768797
2377,867605,2196.3,-1113291.669501164,-1170159.1873117988,0.8882114251999006,62023.945138931274,704836.8511962891,41067.81637382507,108530.0,2907.0619592666626,255949.9387845993,1113291.66831398,0.1419428028166294,0.00036927388799468694,0.0032750179939045523,0.015234236090787147,0.9704472422599792,,0.0114464,-1258194.130524707,0.8417727201768797
2378,867970,2196.9,-1086387.0942585203,-1167817.8518772176,0.8581970237705806,61393.34082984924,716942.5845947266,43613.27410316467,123310.0,2213.7296743243933,200307.50567626953,1086387.0940484852,0.1419428028166294,0.00036927388799468694,0.0032750179939045523,0.015234236090787147,0.9704472422599792,,0.0114464,-1258194.130524707,0.8417727201768797
2379,868335,2197.5,-1209705.405153801,-1171341.391033912,0.8481059363443557,78364.22444534302,716148.8371582031,52522.50574493408,127815.0,12557.168322563171,300661.89375305176,1209705.4049787521,0.1419428028166294,0.00036927388799468694,0.0032750179939045523,0.015234236090787147,0.9704472422599792,,0.0114464,-1258194.130524707,0.8417727201768797
2380,868700,2198.8,-1182825.4028283386,-1168281.7358138408,0.8522536628866849,76931.60628128052,709967.7496337891,51415.53891849518,127745.0,9197.742618560791,284499.37882995605,1182825.410000801,0.1880370684360203,0.0005639088274524271,0.004807053957943265,0.01106980224875243,0.9715611934661865,,0.0114356,-1258194.130524707,0.8417727201768797
2381,869065,2199.5,-1228382.1393871214,-1174845.5464513674,0.8486737628505655,79117.9867773056,714621.5065917969,52660.41698265076,130915.0,13947.174760639668,316238.0415840149,1228382.1399191022,0.1880370684360203,0.0005639088274524271,0.004807053957943265,0.01106980224875243,0.9715611934661865,,0.0114356,-1258194.130524707,0.8417727201768797
2382,869430,2200.7,-1167237.7797157944,-1176306.4226595187,0.8526465572722971,75673.42307567596,716053.6632080078,50915.09542179108,127260.0,7915.616023540497,265093.4018859863,1167237.7765393257,0.19245050357360588,0.0005546643222643118,0.004252115895628537,0.01183264907204399,0.970031201839447,,0.011428400000000002,-1258194.130524707,0.8417727201768797
2383,869795,2201.3,-1257151.8809526735,-1183944.603281989,0.847406902541853,78739.22536182404,727978.8972167969,52104.255029678345,131040.0,17703.086721420288,328325.64027023315,1257151.8792381287,0.19245050357360588,0.0005546643222643118,0.004252115895628537,0.01183264907204399,0.970031201839447,,0.011428400000000002,-1258194.130524707,0.8417727201768797
2384,870160,2202.0,-1071441.677383679,-1175979.2672976272,0.8756537520722167,58704.64237213135,714167.7926025391,41874.169218063354,115735.0,2471.769180420786,197192.93180847168,1071441.6628094949,0.19245050357360588,0.0005546643222643118,0.004252115895628537,0.01183264907204399,0.970031201839447,,0.011428400000000002,-1258194.130524707,0.8417727201768797
2385,870525,2203.2,-1187954.3764276006,-1174283.7182853022,0.9092547028032067,52577.75608634949,825958.3675537109,34671.01431274414,93340.0,1626.5452346801758,232358.44626808167,1187954.373369217,0.17500548907800725,0.0004376154436517697,0.003368444612102681,0.01111571908634352,0.9746221303939819,,0.011417600000000002,-1258194.130524707,0.8417727201768797
2386,870890,2203.9,-1215602.4218196014,-1179127.2309951189,0.9221243549699653,44521.29543304443,906824.5487060547,30091.582628250122,86200.0,1563.5468673706055,190922.74039936066,1215602.418601036,0.17500548907800725,0.0004376154436517697,0.003368444612102681,0.01111571908634352,0.9746221303939819,,0.011417600000000002,-1258194.130524707,0.8417727201768797
2387,871255,2204.5,-1214315.518212179,-1185183.9507546462,0.9191290865205739,48201.76699447632,875998.5487060547,32056.97183227539,88955.0,2985.1171875,214319.8832130432,1214315.5209388733,0.17500548907800725,0.0004376154436517697,0.003368444612102681,0.01111571908634352,0.9746221303939819,,0.011417600000000002,-1258194.130524707,0.8417727201768797
2388,871620,2205.8,-1087166.9556899955,-1181481.8709131768,0.8694908950426807,57329.75586891174,738470.2020263672,41449.787660598755,120090.0,3347.8263001441956,183809.1356201172,1087166.9516072273,0.15218882988158025,0.00044959707994214685,0.004108897431778084,0.008345554870749382,0.9803256392478943,,0.0114068,-1258194.130524707,0.8417727201768797
2389,871985,2206.4,-1094863.1424086515,-1181868.2837230784,0.8728984592712089,56990.2301197052,740314.4284667969,41169.17954826355,116425.0,2902.2881803512573,194052.24952697754,1094863.1457223892,0.15218882988158025,0.00044959707994214685,0.004108897431778084,0.008345554870749382,0.9803256392478943,,0.0114068,-1258194.130524707,0.8417727201768797
2390,872350,2207.1,-1115635.355717842,-1177311.158846637,0.8622203201463777,59898.21367454529,740105.8887939453,42855.094168663025,122105.0,4322.2013828754425,206247.17198181152,1115635.3563272953,0.15218882988158025,0.00044959707994214685,0.004108897431778084,0.008345554870749382,0.9803256392478943,,0.0114068,-1258194.130524707,0.8417727201768797
2391,872715,2208.3,-1061543.3808979164,-1176033.9432754484,0.8837627851799743,58936.17808532715,725665.5693359375,40643.34870052338,112875.0,1802.713457122445,180556.7419090271,1061543.3734026104,0.18161316274812347,0.0005226950623565292,0.004346613306552172,0.01011741569412774,0.9751336574554443,,0.011396000000000002,-1258194.130524707,0.8417727201768797
2392,873080,2209.0,-1234544.0184087013,-1183610.6095199771,0.9245929804566788,42608.96829986572,928856.9729003906,29038.962628126144,83865.0,1747.2481994628906,191035.822555542,1234544.0062835217,0.18161316274812347,0.0005226950623565292,0.004346613306552172,0.01011741569412774,0.9751336574554443,,0.011396000000000002,-1258194.130524707,0.8417727201768797
2393,873445,2209.6,-1076895.183766634,-1183583.4739559533,0.8939075367091454,61020.73222351074,697610.7087402344,39733.18012094498,108555.0,1674.4845395088196,229321.810546875,1076895.1839475632,0.18161316274812347,0.0005226950623565292,0.004346613306552172,0.01011741569412774,0.9751336574554443,,0.011396000000000002,-1258194.130524707,0.8417727201768797
2394,873810,2210.9,-1098970.630444176,-1185341.9913730347,0.8946079783243676,63462.235900878906,703217.2110595703,40857.14080810547,106820.0,1445.6108236461878,246630.6686706543,1098970.6313619763,0.15909398856915927,0.00043633426575022323,0.003542180654078134,0.008130424098405791,0.9814143776893616,,0.0113852,-1258194.130524707,0.8417727201768797
2395,874175,2211.5,-1103901.6574299228,-1164165.0248424942,0.9059538044341623,55850.32265472412,759733.0933837891,36650.24660539627,99950.0,2136.1899230480194,205432.1301498413,1103901.6600620747,0.15909398856915927,0.00043633426575022323,0.003542180654078134,0.008130424098405791,0.9814143776893616,,0.0113852,-1258194.130524707,0.8417727201768797
2396,874540,2212.8,-1237470.110864579,-1152264.2900634448,0.8525380054565325,77716.48798656464,734537.8833007812,51681.32925605774,130445.0,14623.729502677917,306182.16828918457,1237470.1103487015,0.17474842091139994,0.00047645337570812493,0.004287987432785724,0.01014917368363393,0.9757564067840576,,0.011378000000000001,-1258194.130524707,0.8417727201768797
2397,874905,2213.4,-1089099.0699440264,-1151054.6600855878,0.8730129606103244,58872.61435508728,724333.1785888672,42210.36277770996,116265.0,2891.974356651306,203398.5535736084,1089099.0692968369,0.17474842091139994,0.00047645337570812493,0.004287987432785724,0.01014917368363393,0.9757564067840576,,0.011378000000000001,-1258194.130524707,0.8417727201768797
